onset	duration	trial_type	response_time	task_type	update_cond	repetition	cate_c	cate_b	cate_o	response_type	response	subs_response	subs_score	trial_id	run_id	word_id	img_id	stim_c	stim_b	design_onset	item_position
1.014	2.000	remember	0.825	updating	restudy	1	scene	face	object	target	scene	competitor	forget	1	2	32	104	256	32	1.000	16
5.913	2.000	remember	0.414	updating	restudy	1	object	face	scene	target	object	target	remember	2	2	6	54	154	6	5.898	20
10.763	2.000	forget	0.452	updating	retprac	1	face	scene	object	competitor	scene	competitor	forget	3	2	101	29	77	205	10.754	11
18.462	2.000	remember	0.377	updating	restudy	1	scene	object	face	target	scene	no response	no response	4	2	80	128	280	132	18.443	17
25.262	2.000	forget	0.793	updating	retprac	1	scene	object	face	competitor	object	target	remember	5	2	77	125	277	129	25.239	8
30.045	2.000	forget	0.898	updating	retprac	1	face	object	scene	other	scene	target	remember	6	2	53	5	53	105	30.026	12
35.011	2.000	forget	0.467	updating	retprac	1	scene	object	face	other	face	other	forget	7	2	79	127	279	131	34.992	7
40.310	2.000	remember	0.488	updating	retprac	1	face	scene	object	target	face	competitor	forget	8	2	103	31	79	207	40.296	3
45.543	2.000	remember	0.335	updating	restudy	1	scene	object	face	target	scene	target	remember	9	2	78	126	278	130	45.526	24
50.410	2.000	remember	0.565	updating	retprac	1	object	face	scene	target	object	other	forget	10	2	7	55	155	7	50.389	6
55.443	2.000	remember	0.364	updating	restudy	1	face	object	scene	target	face	target	remember	11	2	54	6	54	106	55.433	19
60.892	2.000	remember	0.466	updating	restudy	1	face	scene	object	target	face	no response	no response	12	2	104	32	80	208	60.878	13
71.258	2.000	forget	0.796	updating	retprac	1	face	object	scene	competitor	object	target	remember	13	2	55	7	55	107	71.242	1
76.274	2.000	remember	0.284	updating	restudy	2	scene	face	object	target	scene	competitor	forget	14	2	32	104	256	32	76.256	16
82.024	2.000	forget	0.854	updating	retprac	1	object	face	scene	other	scene	other	forget	15	2	5	53	153	5	82.001	9
88.890	2.000	remember	0.708	updating	retprac	2	face	scene	object	target	face	competitor	forget	16	2	101	29	77	205	88.867	11
93.406	2.000	forget	0.479	updating	restudy	1	object	face	scene	competitor	face	competitor	forget	17	2	8	56	156	8	93.394	21
98.072	2.000	forget	0.909	updating	retprac	2	scene	object	face	competitor	object	target	remember	18	2	77	125	277	129	98.062	8
102.739	2.000	forget	0.628	updating	retprac	1	object	scene	face	competitor	scene	other	forget	19	2	125	77	177	229	102.729	5
107.522	2.000	remember	0.299	updating	restudy	2	object	face	scene	target	object	target	remember	20	2	6	54	154	6	107.504	20
113.638	2.000	remember	0.304	updating	restudy	2	scene	object	face	target	scene	target	remember	21	2	78	126	278	130	113.619	24
121.537	2.000	remember	0.476	updating	restudy	1	object	scene	face	target	object	competitor	forget	22	2	126	78	178	230	121.514	18
126.520	2.000	forget	0.636	updating	retprac	2	object	face	scene	competitor	face	other	forget	23	2	7	55	155	7	126.513	6
131.253	2.000	remember	0.360	updating	restudy	1	face	object	scene	target	face	other	forget	24	2	56	8	56	108	131.234	22
137.936	2.000	remember	0.980	updating	restudy	1	scene	face	object	target	scene	competitor	forget	25	2	30	102	254	30	137.925	23
143.385	2.000	remember	0.355	updating	restudy	2	scene	object	face	target	scene	no response	no response	26	2	80	128	280	132	143.365	17
148.618	2.000	no response	n/a	updating	restudy	2	face	object	scene	no response	no response	target	remember	27	2	54	6	54	106	148.601	19
156.084	2.000	no response	n/a	updating	retprac	1	scene	face	object	no response	no response	target	remember	28	2	29	101	253	29	156.062	4
165.250	2.000	forget	0.698	updating	retprac	2	face	scene	object	competitor	scene	competitor	forget	29	2	103	31	79	207	165.228	3
175.549	2.000	forget	0.358	updating	retprac	2	scene	object	face	competitor	object	other	forget	30	2	79	127	279	131	175.532	7
180.782	2.000	remember	0.525	updating	retprac	3	scene	object	face	target	scene	target	remember	31	2	77	125	277	129	180.762	8
185.599	2.000	remember	0.326	updating	restudy	3	scene	face	object	target	scene	competitor	forget	32	2	32	104	256	32	185.582	16
190.315	2.000	remember	0.657	updating	retprac	2	object	face	scene	target	object	other	forget	33	2	5	53	153	5	190.290	9
195.031	2.000	forget	0.676	updating	retprac	2	face	object	scene	competitor	object	target	remember	34	2	53	5	53	105	195.018	12
199.697	2.000	forget	0.426	updating	retprac	2	object	scene	face	competitor	scene	other	forget	35	2	125	77	177	229	199.678	5
207.780	2.000	remember	0.407	updating	restudy	2	face	scene	object	target	face	no response	no response	36	2	104	32	80	208	207.759	13
215.763	2.000	remember	0.520	updating	retprac	1	object	scene	face	target	object	target	remember	37	2	127	79	179	231	215.754	2
220.529	2.000	remember	0.337	updating	restudy	2	scene	face	object	target	scene	competitor	forget	38	2	30	102	254	30	220.509	23
226.695	2.000	remember	0.333	updating	restudy	1	face	scene	object	target	face	target	remember	39	2	102	30	78	206	226.678	14
232.012	2.000	remember	0.711	updating	retprac	2	scene	face	object	target	scene	target	remember	40	2	29	101	253	29	231.993	4
238.311	2.000	remember	0.331	updating	restudy	2	object	scene	face	target	object	competitor	forget	41	2	126	78	178	230	238.299	18
246.060	2.000	forget	0.966	updating	retprac	1	scene	face	object	other	object	competitor	forget	42	2	31	103	255	31	246.047	10
251.060	2.000	remember	0.334	updating	restudy	1	object	scene	face	target	object	other	forget	43	2	128	80	180	232	251.046	15
255.893	2.000	forget	0.293	updating	restudy	3	scene	object	face	competitor	object	no response	no response	44	2	80	128	280	132	255.872	17
260.759	2.000	remember	0.458	updating	restudy	3	face	object	scene	target	face	target	remember	45	2	54	6	54	106	260.744	19
265.559	2.000	forget	0.611	updating	retprac	2	face	object	scene	competitor	object	target	remember	46	2	55	7	55	107	265.548	1
274.141	2.000	remember	0.500	updating	restudy	3	scene	object	face	target	scene	target	remember	47	2	78	126	278	130	274.120	24
279.008	2.000	remember	0.290	updating	restudy	2	face	object	scene	target	face	other	forget	48	2	56	8	56	108	279.000	22
284.490	2.000	forget	0.847	updating	retprac	3	face	scene	object	other	object	competitor	forget	49	2	101	29	77	205	284.469	11
289.973	2.000	remember	0.308	updating	restudy	2	object	face	scene	target	object	competitor	forget	50	2	8	56	156	8	289.954	21
294.640	2.000	remember	0.321	updating	restudy	2	face	scene	object	target	face	target	remember	51	2	102	30	78	206	294.625	14
299.839	2.000	remember	0.322	updating	restudy	3	face	scene	object	target	face	no response	no response	52	2	104	32	80	208	299.829	13
308.289	2.000	remember	0.320	updating	restudy	3	object	face	scene	target	object	target	remember	53	2	6	54	154	6	308.267	20
313.555	2.000	forget	0.342	updating	retprac	3	object	scene	face	competitor	scene	other	forget	54	2	125	77	177	229	313.549	5
318.404	2.000	remember	0.292	updating	retprac	2	object	scene	face	target	object	target	remember	55	2	127	79	179	231	318.389	2
326.887	2.000	forget	0.649	updating	retprac	3	object	face	scene	other	scene	other	forget	56	2	7	55	155	7	326.866	6
333.353	2.000	remember	0.319	updating	retprac	2	scene	face	object	target	scene	competitor	forget	57	2	31	103	255	31	333.347	10
338.603	2.000	remember	0.325	updating	restudy	2	object	scene	face	target	object	other	forget	58	2	128	80	180	232	338.588	15
343.719	2.000	remember	0.953	updating	retprac	3	scene	face	object	target	scene	target	remember	59	2	29	101	253	29	343.712	4
353.985	2.000	forget	0.303	updating	retprac	3	face	scene	object	other	object	competitor	forget	60	2	103	31	79	207	353.974	3
358.668	2.000	forget	0.988	updating	retprac	3	object	face	scene	other	scene	other	forget	61	2	5	53	153	5	358.658	9
363.717	2.000	forget	0.530	updating	retprac	3	face	object	scene	competitor	object	target	remember	62	2	53	5	53	105	363.703	12
369.167	2.000	forget	0.600	updating	retprac	3	scene	object	face	competitor	object	other	forget	63	2	79	127	279	131	369.155	7
377.816	2.000	remember	0.319	updating	restudy	3	object	scene	face	target	object	competitor	forget	64	2	126	78	178	230	377.798	18
387.416	2.000	remember	0.519	updating	restudy	3	scene	face	object	target	scene	competitor	forget	65	2	30	102	254	30	387.402	23
391.998	2.000	remember	0.320	updating	restudy	3	object	face	scene	target	object	competitor	forget	66	2	8	56	156	8	391.987	21
397.965	2.000	remember	0.338	updating	restudy	3	face	object	scene	target	face	other	forget	67	2	56	8	56	108	397.953	22
402.831	2.000	remember	0.536	updating	retprac	3	object	scene	face	target	object	target	remember	68	2	127	79	179	231	402.824	2
408.747	2.000	forget	0.987	updating	retprac	3	face	object	scene	competitor	object	target	remember	69	2	55	7	55	107	408.735	1
413.397	2.000	remember	0.330	updating	retprac	3	scene	face	object	target	scene	competitor	forget	70	2	31	103	255	31	413.389	10
419.496	2.000	remember	0.334	updating	restudy	3	face	scene	object	target	face	target	remember	71	2	102	30	78	206	419.473	14
426.296	2.000	remember	0.398	updating	restudy	3	object	scene	face	target	object	other	forget	72	2	128	80	180	232	426.279	15
