onset	duration	trial_type	response_time	task_type	update_cond	cate_c	cate_b	cate_o	trial_id	word_id	img_id	stim_c	stim_b	design_onset
1.517	4.000	strong unrelated	2.748	learn a-c	restudy	object	face	scene	1	9	57	157	9	1.500
6.016	4.000	strong unrelated	1.924	learn a-c	test	scene	object	face	2	82	130	282	134	6.000
10.516	4.000	strong unrelated	1.943	learn a-c	restudy	face	object	scene	3	69	21	69	121	10.500
15.013	4.000	strong unrelated	1.460	learn a-c	restudy	face	scene	object	4	99	27	75	203	15.000
19.512	4.000	weak related	2.302	learn a-c	restudy	scene	face	object	5	33	105	257	33	19.500
24.011	4.000	weak related	1.919	learn a-c	restudy	scene	object	face	6	75	123	275	127	24.000
28.509	4.000	strong unrelated	1.789	learn a-c	restudy	face	object	scene	7	65	17	65	117	28.500
33.008	4.000	weak related	1.409	learn a-c	test	face	object	scene	8	56	8	56	108	33.000
37.523	4.000	strong unrelated	1.356	learn a-c	test	scene	face	object	9	32	104	256	32	37.500
42.022	4.000	strong unrelated	1.680	learn a-c	test	object	face	scene	10	20	68	168	20	42.000
46.520	4.000	strong unrelated	1.912	learn a-c	restudy	scene	object	face	11	95	143	295	147	46.500
51.019	4.000	weak related	1.379	learn a-c	test	face	object	scene	12	68	20	68	120	51.000
55.518	4.000	strong unrelated	1.715	learn a-c	restudy	object	scene	face	13	139	91	191	243	55.500
60.016	4.000	strong unrelated	1.739	learn a-c	restudy	object	face	scene	14	5	53	153	5	60.000
64.515	4.000	strong unrelated	2.045	learn a-c	test	object	scene	face	15	134	86	186	238	64.500
69.014	4.000	strong unrelated	1.762	learn a-c	restudy	face	scene	object	16	113	41	89	217	69.000
73.512	4.000	strong unrelated	1.825	learn a-c	restudy	scene	object	face	17	93	141	293	145	73.500
78.011	4.000	strong unrelated	1.700	learn a-c	test	object	scene	face	18	130	82	182	234	78.000
82.509	4.000	strong unrelated	1.308	learn a-c	test	face	object	scene	19	50	2	50	102	82.500
87.009	4.000	strong unrelated	1.172	learn a-c	restudy	face	object	scene	20	57	9	57	109	87.000
91.523	4.000	strong unrelated	1.506	learn a-c	test	scene	face	object	21	30	102	254	30	91.500
96.022	4.000	strong unrelated	2.339	learn a-c	restudy	scene	object	face	22	77	125	277	129	96.000
100.521	4.000	strong unrelated	1.979	learn a-c	restudy	object	scene	face	23	125	77	177	229	100.500
105.019	4.000	strong unrelated	1.232	learn a-c	restudy	face	object	scene	24	71	23	71	123	105.000
109.518	4.000	strong unrelated	2.370	learn a-c	test	object	face	scene	25	4	52	152	4	109.500
114.016	4.000	strong unrelated	1.061	learn a-c	test	face	scene	object	26	108	36	84	212	114.000
118.515	4.000	strong unrelated	1.327	learn a-c	test	scene	object	face	27	74	122	274	126	118.500
123.014	4.000	strong unrelated	1.248	learn a-c	test	face	object	scene	28	64	16	64	116	123.000
127.512	4.000	strong unrelated	1.328	learn a-c	restudy	scene	object	face	29	79	127	279	131	127.500
132.011	4.000	strong unrelated	1.405	learn a-c	test	face	object	scene	30	70	22	70	122	132.000
136.510	4.000	strong unrelated	1.188	learn a-c	test	face	object	scene	31	54	6	54	106	136.500
141.008	4.000	strong unrelated	1.416	learn a-c	restudy	object	scene	face	32	137	89	189	241	141.000
145.523	4.000	strong unrelated	1.313	learn a-c	test	face	object	scene	33	62	14	62	114	145.500
150.022	4.000	strong unrelated	1.149	learn a-c	restudy	object	scene	face	34	121	73	173	225	150.000
154.521	4.000	strong unrelated	1.504	learn a-c	test	face	scene	object	35	112	40	88	216	154.500
159.021	4.000	strong unrelated	1.208	learn a-c	restudy	face	scene	object	36	109	37	85	213	159.000
163.518	4.000	strong unrelated	1.438	learn a-c	restudy	object	scene	face	37	141	93	193	245	163.500
168.017	4.000	strong unrelated	1.329	learn a-c	restudy	scene	face	object	38	35	107	259	35	168.000
172.515	4.000	strong unrelated	1.085	learn a-c	test	face	scene	object	39	116	44	92	220	172.500
177.014	4.000	strong unrelated	1.245	learn a-c	test	scene	face	object	40	36	108	260	36	177.000
181.512	4.000	strong unrelated	1.325	learn a-c	test	scene	face	object	41	28	100	252	28	181.500
186.011	4.000	strong unrelated	1.343	learn a-c	test	face	scene	object	42	106	34	82	210	186.000
190.510	4.000	strong unrelated	1.746	learn a-c	restudy	face	object	scene	43	53	5	53	105	190.500
195.008	4.000	strong unrelated	2.020	learn a-c	restudy	scene	object	face	44	91	139	291	143	195.000
199.507	4.000	strong unrelated	1.822	learn a-c	test	object	face	scene	45	6	54	154	6	199.500
204.022	4.000	strong unrelated	1.702	learn a-c	test	scene	face	object	46	46	118	270	46	204.000
208.521	4.000	weak related	1.632	learn a-c	test	scene	object	face	47	88	136	288	140	208.500
213.019	4.000	strong unrelated	1.452	learn a-c	test	scene	face	object	48	34	106	258	34	213.000
217.518	4.000	strong unrelated	1.643	learn a-c	restudy	scene	face	object	49	39	111	263	39	217.500
222.017	4.000	strong unrelated	1.430	learn a-c	restudy	object	scene	face	50	127	79	179	231	222.000
226.515	4.000	strong unrelated	1.518	learn a-c	test	face	scene	object	51	110	38	86	214	226.500
231.014	4.000	strong unrelated	1.663	learn a-c	test	scene	face	object	52	42	114	266	42	231.000
235.513	4.000	strong unrelated	2.183	learn a-c	test	object	scene	face	53	124	76	176	228	235.500
240.011	4.000	strong unrelated	1.725	learn a-c	test	face	scene	object	54	114	42	90	218	240.000
