onset	duration	trial_type	response_time	task_type	response_type	trial_id	run_id	block_id	word_id	img_id	design_onset	grate_orientation
2.022	2.000	face	2.513	localizer	strong related	1	1	1	1	1	2.0	n/a
6.021	2.000	face	n/a	localizer	no response	2	1	1	2	2	6.0	n/a
10.021	2.000	face	2.627	localizer	strong unrelated	3	1	1	3	3	10.0	n/a
14.020	2.000	face	3.059	localizer	weak related	4	1	1	4	4	14.0	n/a
18.020	2.000	face	2.530	localizer	weak unrelated	5	1	1	5	5	18.0	n/a
22.020	2.000	face	1.842	localizer	weak related	6	1	1	6	6	22.0	n/a
26.060	1.174	correct	1.174	grate	n/a	6	1	n/a	n/a	n/a	n/a	right
27.754	0.416	correct	0.416	grate	n/a	6	1	n/a	n/a	n/a	n/a	right
28.687	0.395	correct	0.395	grate	n/a	6	1	n/a	n/a	n/a	n/a	left
29.603	0.360	correct	0.360	grate	n/a	6	1	n/a	n/a	n/a	n/a	left
30.486	0.307	correct	0.307	grate	n/a	6	1	n/a	n/a	n/a	n/a	right
31.303	0.299	incorrect	0.299	grate	n/a	6	1	n/a	n/a	n/a	n/a	right
32.120	0.514	correct	0.514	grate	n/a	6	1	n/a	n/a	n/a	n/a	left
33.153	0.313	correct	0.313	grate	n/a	6	1	n/a	n/a	n/a	n/a	right
33.986	0.344	correct	0.344	grate	n/a	6	1	n/a	n/a	n/a	n/a	left
34.853	0.293	incorrect	0.293	grate	n/a	6	1	n/a	n/a	n/a	n/a	left
35.653	0.365	correct	0.365	grate	n/a	6	1	n/a	n/a	n/a	n/a	right
36.536	0.017	incorrect	0.017	grate	n/a	6	1	n/a	n/a	n/a	n/a	right
38.018	2.000	scene	2.659	localizer	weak related	7	1	2	145	201	38.0	n/a
42.018	2.000	scene	2.220	localizer	weak related	8	1	2	146	202	42.0	n/a
46.017	2.000	scene	3.020	localizer	weak unrelated	9	1	2	147	203	46.0	n/a
50.017	2.000	scene	3.084	localizer	weak related	10	1	2	148	204	50.0	n/a
54.016	2.000	scene	n/a	localizer	no response	11	1	2	149	205	54.0	n/a
58.016	2.000	scene	n/a	localizer	no response	12	1	2	150	206	58.0	n/a
62.055	0.721	correct	0.721	grate	n/a	12	1	n/a	n/a	n/a	n/a	left
63.301	0.365	correct	0.365	grate	n/a	12	1	n/a	n/a	n/a	n/a	right
64.183	0.329	correct	0.329	grate	n/a	12	1	n/a	n/a	n/a	n/a	left
65.033	0.271	correct	0.271	grate	n/a	12	1	n/a	n/a	n/a	n/a	right
65.816	0.329	correct	0.329	grate	n/a	12	1	n/a	n/a	n/a	n/a	left
66.666	0.278	correct	0.278	grate	n/a	12	1	n/a	n/a	n/a	n/a	right
67.466	0.302	correct	0.302	grate	n/a	12	1	n/a	n/a	n/a	n/a	left
