onset	duration	trial_type	response_time	task_type	update_cond	cate_c	cate_b	cate_o	trial_id	word_id	img_id	stim_c	stim_b	design_onset
2.009	4.000	weak related	3.268	learn a-b	test	scene	face	object	1	40	40	264	40	2.000
6.508	4.000	no response	n/a	learn a-b	restudy	object	scene	face	2	137	137	189	241	6.500
11.023	4.000	no response	n/a	learn a-b	test	face	scene	object	3	108	108	84	212	11.000
15.522	4.000	no response	n/a	learn a-b	restudy	face	object	scene	4	53	53	53	105	15.500
20.020	4.000	weak related	2.770	learn a-b	restudy	face	object	scene	5	67	67	67	119	20.000
24.519	4.000	no response	n/a	learn a-b	test	scene	face	object	6	34	34	258	34	24.500
29.018	4.000	no response	n/a	learn a-b	test	scene	object	face	7	82	82	282	134	29.000
33.516	4.000	weak unrelated	3.829	learn a-b	restudy	face	scene	object	8	119	119	95	223	33.500
38.015	4.000	no response	n/a	learn a-b	restudy	scene	object	face	9	85	85	285	137	38.000
42.514	4.000	no response	n/a	learn a-b	test	object	scene	face	10	126	126	178	230	42.500
47.012	4.000	weak related	3.768	learn a-b	restudy	face	object	scene	11	51	51	51	103	47.000
51.511	4.000	no response	n/a	learn a-b	test	face	scene	object	12	120	120	96	224	51.500
56.010	4.000	no response	n/a	learn a-b	test	object	face	scene	13	12	12	160	12	56.000
60.508	4.000	no response	n/a	learn a-b	test	object	scene	face	14	142	142	194	246	60.500
65.024	4.000	no response	n/a	learn a-b	restudy	scene	object	face	15	93	93	293	145	65.000
69.522	4.000	no response	n/a	learn a-b	test	scene	object	face	16	74	74	274	126	69.500
74.021	4.000	no response	n/a	learn a-b	test	face	scene	object	17	102	102	78	206	74.000
78.519	4.000	no response	n/a	learn a-b	test	object	scene	face	18	138	138	190	242	78.500
83.018	4.000	weak related	3.101	learn a-b	restudy	scene	face	object	19	47	47	271	47	83.000
87.517	4.000	no response	n/a	learn a-b	restudy	face	scene	object	20	111	111	87	215	87.500
92.015	4.000	no response	n/a	learn a-b	test	scene	object	face	21	92	92	292	144	92.000
96.514	4.000	strong unrelated	3.336	learn a-b	test	scene	face	object	22	26	26	250	26	96.500
101.013	4.000	no response	n/a	learn a-b	restudy	object	face	scene	23	21	21	169	21	101.000
105.511	4.000	no response	n/a	learn a-b	test	object	face	scene	24	10	10	158	10	105.500
110.010	4.000	weak unrelated	0.020	learn a-b	test	object	face	scene	25	18	18	166	18	110.000
114.509	4.000	no response	n/a	learn a-b	test	face	scene	object	26	110	110	86	214	114.500
119.007	4.000	weak unrelated	0.016	learn a-b	test	object	face	scene	27	20	20	168	20	119.000
123.522	4.000	no response	n/a	learn a-b	test	face	scene	object	28	112	112	88	216	123.500
128.021	4.000	no response	n/a	learn a-b	test	face	object	scene	29	72	72	72	124	128.000
132.520	4.000	no response	n/a	learn a-b	restudy	face	scene	object	30	113	113	89	217	132.500
137.018	4.000	no response	n/a	learn a-b	test	scene	object	face	31	80	80	280	132	137.000
141.517	4.000	no response	n/a	learn a-b	restudy	face	object	scene	32	69	69	69	121	141.500
146.016	4.000	no response	n/a	learn a-b	test	face	object	scene	33	64	64	64	116	146.000
150.514	4.000	strong unrelated	3.182	learn a-b	test	object	face	scene	34	14	14	162	14	150.500
155.013	4.000	strong unrelated	3.218	learn a-b	restudy	face	scene	object	35	97	97	73	201	155.000
159.512	4.000	weak unrelated	3.552	learn a-b	test	face	object	scene	36	68	68	68	120	159.500
164.010	4.000	weak related	2.639	learn a-b	restudy	object	scene	face	37	125	125	177	229	164.000
168.509	4.000	weak related	1.876	learn a-b	test	face	object	scene	38	58	58	58	110	168.500
173.008	4.000	no response	n/a	learn a-b	restudy	object	face	scene	39	15	15	163	15	173.000
177.523	4.000	weak related	3.712	learn a-b	restudy	face	object	scene	40	61	61	61	113	177.500
182.021	4.000	no response	n/a	learn a-b	restudy	scene	face	object	41	27	27	251	27	182.000
186.520	4.000	no response	n/a	learn a-b	test	face	scene	object	42	118	118	94	222	186.500
191.019	4.000	no response	n/a	learn a-b	test	scene	object	face	43	96	96	296	148	191.000
195.517	4.000	strong unrelated	2.340	learn a-b	test	scene	face	object	44	36	36	260	36	195.500
200.016	4.000	no response	n/a	learn a-b	restudy	scene	face	object	45	43	43	267	43	200.000
204.515	4.000	no response	n/a	learn a-b	test	scene	face	object	46	30	30	254	30	204.500
209.013	4.000	strong unrelated	3.617	learn a-b	restudy	object	scene	face	47	143	143	195	247	209.000
213.512	4.000	no response	n/a	learn a-b	restudy	object	scene	face	48	131	131	183	235	213.500
218.011	4.000	weak unrelated	3.599	learn a-b	test	object	scene	face	49	144	144	196	248	218.000
222.509	4.000	weak unrelated	3.063	learn a-b	test	face	scene	object	50	114	114	90	218	222.500
