onset	duration	trial_type	response_time	task_type	update_cond	repetition	cate_c	cate_b	cate_o	response_type	response	subs_response	subs_score	trial_id	run_id	word_id	img_id	stim_c	stim_b	design_onset	item_position
1.084	2.000	remember	0.302	updating	restudy	1	object	scene	face	target	object	competitor	forget	1	6	141	93	193	245	1.000	22
5.800	2.000	forget	0.417	updating	retprac	1	face	object	scene	other	scene	target	remember	2	6	72	24	72	124	5.792	7
11.316	2.000	remember	0.597	updating	retprac	1	face	scene	object	target	face	target	remember	3	6	120	48	96	224	11.296	12
16.266	2.000	forget	0.752	updating	retprac	1	scene	object	face	competitor	object	target	remember	4	6	94	142	294	146	16.249	6
20.782	2.000	remember	0.371	updating	retprac	1	face	scene	object	target	face	target	remember	5	6	118	46	94	222	20.762	9
29.281	2.000	remember	0.391	updating	restudy	1	face	object	scene	target	face	other	forget	6	6	69	21	69	121	29.264	13
35.047	2.000	remember	0.337	updating	retprac	1	scene	object	face	target	scene	target	remember	7	6	96	144	296	148	35.030	11
40.747	2.000	remember	0.382	updating	restudy	1	object	scene	face	target	object	competitor	forget	8	6	143	95	195	247	40.725	17
45.430	2.000	remember	0.474	updating	restudy	1	object	face	scene	target	object	target	remember	9	6	23	71	171	23	45.415	14
54.612	2.000	remember	0.388	updating	restudy	1	scene	face	object	target	scene	competitor	forget	10	6	45	117	269	45	54.591	23
61.812	2.000	remember	0.292	updating	restudy	1	face	scene	object	target	face	target	remember	11	6	119	47	95	223	61.802	20
66.595	2.000	remember	0.461	updating	retprac	1	scene	face	object	target	scene	target	remember	12	6	48	120	272	48	66.573	1
71.094	2.000	remember	0.386	updating	restudy	1	object	face	scene	target	object	target	remember	13	6	21	69	169	21	71.074	16
76.210	2.000	forget	0.293	updating	retprac	1	face	object	scene	other	scene	competitor	forget	14	6	70	22	70	122	76.191	5
84.743	2.000	forget	0.280	updating	retprac	1	object	scene	face	competitor	scene	other	forget	15	6	144	96	196	248	84.734	4
89.559	2.000	forget	0.392	updating	retprac	1	object	face	scene	other	scene	competitor	forget	16	6	22	70	170	22	89.537	3
94.542	2.000	remember	0.425	updating	restudy	1	face	scene	object	target	face	no response	no response	17	6	117	45	93	221	94.531	24
100.408	2.000	remember	0.294	updating	retprac	2	face	object	scene	target	face	target	remember	18	6	72	24	72	124	100.387	7
105.158	2.000	remember	0.305	updating	restudy	1	face	object	scene	target	face	target	remember	19	6	71	23	71	123	105.137	21
109.941	2.000	remember	0.297	updating	restudy	2	object	scene	face	target	object	competitor	forget	20	6	143	95	195	247	109.917	17
115.257	2.000	forget	0.349	updating	retprac	1	scene	face	object	competitor	face	target	remember	21	6	46	118	270	46	115.245	8
119.840	2.000	remember	0.294	updating	retprac	1	object	scene	face	target	object	competitor	forget	22	6	142	94	194	246	119.825	2
124.873	2.000	remember	0.317	updating	restudy	2	object	scene	face	target	object	competitor	forget	23	6	141	93	193	245	124.852	22
130.889	2.000	remember	0.365	updating	restudy	2	face	scene	object	target	face	target	remember	24	6	119	47	95	223	130.869	20
138.572	2.000	remember	0.346	updating	retprac	2	scene	object	face	target	scene	target	remember	25	6	94	142	294	146	138.559	6
143.554	2.000	remember	0.338	updating	restudy	2	object	face	scene	target	object	target	remember	26	6	21	69	169	21	143.538	16
149.804	2.000	forget	0.377	updating	retprac	2	face	object	scene	competitor	object	competitor	forget	27	6	70	22	70	122	149.784	5
155.087	2.000	remember	0.358	updating	restudy	2	face	object	scene	target	face	other	forget	28	6	69	21	69	121	155.069	13
161.103	2.000	remember	0.302	updating	restudy	2	face	scene	object	target	face	no response	no response	29	6	117	45	93	221	161.086	24
166.619	2.000	remember	0.282	updating	restudy	1	scene	face	object	target	scene	target	remember	30	6	47	119	271	47	166.610	15
171.336	2.000	remember	0.349	updating	restudy	1	scene	object	face	target	scene	competitor	forget	31	6	95	143	295	147	171.318	18
177.051	2.000	remember	0.673	updating	retprac	2	scene	face	object	target	scene	target	remember	32	6	48	120	272	48	177.043	1
183.684	2.000	remember	0.296	updating	restudy	1	scene	object	face	target	scene	competitor	forget	33	6	93	141	293	145	183.660	19
189.767	2.000	remember	0.293	updating	retprac	2	object	scene	face	target	object	other	forget	34	6	144	96	196	248	189.756	4
195.066	2.000	forget	0.217	updating	retprac	1	object	face	scene	competitor	face	other	forget	35	6	24	72	172	24	195.051	10
203.382	2.000	remember	0.230	updating	retprac	2	face	scene	object	target	face	target	remember	36	6	120	48	96	224	203.375	12
