onset	duration	trial_type	response_time	task_type	update_cond	repetition	cate_c	cate_b	cate_o	response_type	response	subs_response	subs_score	trial_id	run_id	word_id	img_id	stim_c	stim_b	design_onset	item_position
1.021	2.000	remember	0.322	updating	restudy	1	scene	face	object	target	scene	competitor	forget	1	4	39	111	263	39	1.000	17
5.538	2.000	remember	0.373	updating	restudy	1	face	object	scene	target	face	other	forget	2	4	61	13	61	113	5.528	13
11.571	2.000	forget	0.412	updating	retprac	1	face	scene	object	other	object	other	forget	3	4	110	38	86	214	11.561	1
16.787	2.000	remember	0.388	updating	restudy	1	scene	object	face	target	scene	competitor	forget	4	4	85	133	285	137	16.771	22
22.770	2.000	remember	0.349	updating	restudy	1	face	scene	object	target	face	target	remember	5	4	111	39	87	215	22.750	21
27.886	2.000	forget	0.465	updating	retprac	1	scene	face	object	other	object	target	remember	6	4	38	110	262	38	27.871	3
37.802	2.000	forget	0.348	updating	retprac	1	scene	object	face	competitor	object	target	remember	7	4	88	136	288	140	37.783	8
42.984	2.000	remember	0.342	updating	restudy	1	object	face	scene	target	object	competitor	forget	8	4	13	61	161	13	42.977	23
48.534	2.000	forget	0.488	updating	retprac	1	face	object	scene	other	scene	other	forget	9	4	64	16	64	116	48.514	7
58.433	2.000	remember	0.268	updating	retprac	1	object	scene	face	target	object	don't know	don't know	10	4	134	86	186	238	58.420	6
63.216	2.000	no response	n/a	updating	retprac	1	face	object	scene	no response	no response	target	remember	11	4	62	14	62	114	63.195	12
68.265	2.000	remember	0.268	updating	restudy	1	scene	face	object	target	scene	other	forget	12	4	37	109	261	37	68.243	20
77.265	2.000	remember	0.292	updating	restudy	1	object	scene	face	target	object	competitor	forget	13	4	133	85	185	237	77.257	14
86.414	2.000	remember	0.303	updating	retprac	1	scene	object	face	target	scene	target	remember	14	4	86	134	286	138	86.403	5
91.130	2.000	forget	0.314	updating	retprac	1	scene	face	object	other	object	competitor	forget	15	4	40	112	264	40	91.119	9
95.963	2.000	remember	0.313	updating	restudy	1	face	scene	object	target	face	target	remember	16	4	109	37	85	213	95.938	19
100.979	2.000	remember	0.569	updating	retprac	1	object	scene	face	target	object	target	remember	17	4	136	88	188	240	100.965	2
106.379	2.000	forget	0.313	updating	retprac	1	object	face	scene	other	scene	target	remember	18	4	14	62	162	14	106.366	10
