onset	duration	trial_type	response_time	task_type	update_cond	repetition	cate_c	cate_b	cate_o	response_type	response	subs_response	subs_score	trial_id	run_id	word_id	img_id	stim_c	stim_b	design_onset	item_position
1.008	2.000	forget	0.366	updating	retprac	1	object	face	scene	competitor	face	competitor	forget	1	5	20	68	168	20	1.000	2
5.658	2.000	forget	0.373	updating	retprac	1	face	scene	object	competitor	scene	competitor	forget	2	5	116	44	92	220	5.649	5
11.074	2.000	remember	0.252	updating	restudy	1	face	object	scene	target	face	competitor	forget	3	5	67	19	67	119	11.063	13
15.957	2.000	remember	0.337	updating	retprac	1	object	scene	face	target	object	competitor	forget	4	5	140	92	192	244	15.948	8
22.623	2.000	remember	0.391	updating	restudy	1	face	object	scene	target	face	competitor	forget	5	5	65	17	65	117	22.600	24
32.256	2.000	remember	0.414	updating	retprac	1	object	scene	face	target	object	target	remember	6	5	138	90	190	242	32.243	9
40.738	2.000	forget	0.388	updating	retprac	1	object	face	scene	other	scene	target	remember	7	5	18	66	166	18	40.727	1
49.888	2.000	remember	0.342	updating	restudy	1	object	scene	face	target	object	target	remember	8	5	137	89	189	241	49.876	23
55.070	2.000	remember	0.311	updating	restudy	1	object	face	scene	target	object	competitor	forget	9	5	19	67	167	19	55.051	17
60.070	2.000	forget	0.943	updating	retprac	1	scene	object	face	other	face	other	forget	10	5	90	138	290	142	60.057	3
69.769	2.000	remember	0.268	updating	restudy	1	face	scene	object	target	face	other	forget	11	5	115	43	91	219	69.745	19
74.335	2.000	forget	0.582	updating	retprac	1	scene	face	object	competitor	face	target	remember	12	5	42	114	266	42	74.317	10
84.268	2.000	remember	0.273	updating	restudy	1	object	face	scene	target	object	other	forget	13	5	17	65	165	17	84.250	22
88.851	2.000	remember	0.378	updating	restudy	1	scene	face	object	target	scene	target	remember	14	5	41	113	265	41	88.837	21
94.217	2.000	remember	0.292	updating	retprac	2	face	scene	object	target	face	competitor	forget	15	5	116	44	92	220	94.197	5
101.033	2.000	remember	0.307	updating	restudy	1	face	scene	object	target	face	competitor	forget	16	5	113	41	89	217	101.011	15
