onset	duration	trial_type	response_time	task_type	update_cond	cate_c	cate_b	cate_o	trial_id	word_id	img_id	stim_c	stim_b	design_onset
168.023	4.000	weak related	1.501	learn a-c	test	face	object	scene	38	65	17	65	117	168.000
172.522	4.000	weak unrelated	1.870	learn a-c	test	object	face	scene	39	1	49	149	1	172.500
177.021	4.000	weak related	1.472	learn a-c	test	face	scene	object	40	113	41	89	217	177.000
181.520	4.000	weak related	0.993	learn a-c	test	face	scene	object	41	117	45	93	221	181.500
186.018	4.000	no response	n/a	learn a-c	test	scene	object	face	42	75	123	275	127	186.000
190.517	4.000	weak unrelated	2.572	learn a-c	restudy	object	face	scene	43	14	62	162	14	190.500
195.016	4.000	weak unrelated	1.758	learn a-c	restudy	face	object	scene	44	70	22	70	122	195.000
199.515	4.000	weak related	1.057	learn a-c	restudy	scene	face	object	45	34	106	258	34	199.500
204.014	4.000	weak related	3.114	learn a-c	restudy	object	scene	face	46	132	84	184	236	204.000
208.513	4.000	weak unrelated	1.800	learn a-c	restudy	face	scene	object	47	98	26	74	202	208.500
213.011	4.000	no response	n/a	learn a-c	test	scene	object	face	48	77	125	277	129	213.000
217.510	4.000	weak related	2.721	learn a-c	test	scene	object	face	49	81	129	281	133	217.500
222.009	4.000	weak related	3.538	learn a-c	test	object	scene	face	50	133	85	185	237	222.000
226.508	4.000	weak related	2.559	learn a-c	test	face	object	scene	51	61	13	61	113	226.500
231.024	4.000	weak related	1.225	learn a-c	test	scene	face	object	52	27	99	251	27	231.000
235.522	4.000	weak related	2.039	learn a-c	test	object	scene	face	53	123	75	175	227	235.500
240.021	4.000	weak related	2.161	learn a-c	test	object	scene	face	54	137	89	189	241	240.000
244.520	4.000	no response	n/a	learn a-c	restudy	face	scene	object	55	106	34	82	210	244.500
249.019	4.000	no response	n/a	learn a-c	test	face	object	scene	56	69	21	69	121	249.000
253.518	4.000	no response	n/a	learn a-c	restudy	face	object	scene	57	56	8	56	108	253.500
258.016	4.000	weak related	2.264	learn a-c	restudy	face	scene	object	58	110	38	86	214	258.000
262.515	4.000	weak related	1.366	learn a-c	test	object	scene	face	59	131	83	183	235	262.500
267.014	4.000	weak unrelated	2.172	learn a-c	restudy	object	scene	face	60	128	80	180	232	267.000
271.513	4.000	weak related	2.458	learn a-c	test	object	face	scene	61	23	71	171	23	271.500
276.012	4.000	weak unrelated	2.949	learn a-c	test	object	scene	face	62	125	77	177	229	276.000
280.511	4.000	weak unrelated	2.999	learn a-c	restudy	face	object	scene	63	58	10	58	110	280.500
285.009	4.000	strong related	2.030	learn a-c	test	face	scene	object	64	115	43	91	219	285.000
289.525	4.000	weak related	3.162	learn a-c	test	scene	face	object	65	29	101	253	29	289.500
294.024	4.000	weak unrelated	2.414	learn a-c	test	object	scene	face	66	141	93	193	245	294.000
298.523	4.000	weak unrelated	2.556	learn a-c	test	scene	object	face	67	89	137	289	141	298.500
303.022	4.000	weak related	1.406	learn a-c	restudy	scene	face	object	68	46	118	270	46	303.000
307.520	4.000	weak unrelated	2.000	learn a-c	restudy	scene	face	object	69	36	108	260	36	307.500
312.019	4.000	weak unrelated	2.051	learn a-c	test	object	face	scene	70	11	59	159	11	312.000
316.518	4.000	weak unrelated	3.009	learn a-c	restudy	object	scene	face	71	122	74	174	226	316.500
321.017	4.000	no response	n/a	learn a-c	restudy	scene	object	face	72	76	124	276	128	321.000
325.516	4.000	weak related	1.960	learn a-c	test	scene	object	face	73	73	121	273	125	325.500
330.016	4.000	weak related	1.745	learn a-c	test	scene	object	face	74	91	139	291	143	330.000
334.513	4.000	weak unrelated	2.133	learn a-c	restudy	face	scene	object	75	108	36	84	212	334.500
339.012	4.000	weak unrelated	2.145	learn a-c	test	face	scene	object	76	105	33	81	209	339.000
343.511	4.000	weak unrelated	2.988	learn a-c	test	face	scene	object	77	111	39	87	215	343.500
348.010	4.000	weak unrelated	1.320	learn a-c	restudy	face	object	scene	78	52	4	52	104	348.000
352.509	4.000	weak related	2.633	learn a-c	restudy	object	face	scene	79	2	50	150	2	352.500
357.008	4.000	weak unrelated	2.083	learn a-c	restudy	face	object	scene	80	62	14	62	114	357.000
361.523	4.000	weak unrelated	3.856	learn a-c	restudy	object	face	scene	81	24	72	172	24	361.500
366.022	4.000	weak related	2.862	learn a-c	test	face	object	scene	82	59	11	59	111	366.000
370.521	4.000	weak related	1.721	learn a-c	restudy	scene	object	face	83	80	128	280	132	370.500
375.019	4.000	weak unrelated	3.110	learn a-c	test	object	face	scene	84	15	63	163	15	375.000
379.518	4.000	no response	n/a	learn a-c	restudy	scene	object	face	85	96	144	296	148	379.500
384.017	4.000	no response	n/a	learn a-c	restudy	scene	object	face	86	74	122	274	126	384.000
388.516	4.000	no response	n/a	learn a-c	restudy	scene	face	object	87	42	114	266	42	388.500
393.015	4.000	no response	n/a	learn a-c	restudy	face	scene	object	88	116	44	92	220	393.000
397.514	4.000	no response	n/a	learn a-c	restudy	object	face	scene	89	16	64	164	16	397.500
402.012	4.000	no response	n/a	learn a-c	test	scene	face	object	90	35	107	259	35	402.000
406.511	4.000	weak unrelated	3.608	learn a-c	test	object	face	scene	91	13	61	161	13	406.500
411.010	4.000	weak unrelated	3.527	learn a-c	restudy	scene	object	face	92	94	142	294	146	411.000
415.509	4.000	weak related	1.401	learn a-c	test	object	face	scene	93	7	55	155	7	415.500
420.024	4.000	weak unrelated	1.250	learn a-c	restudy	face	scene	object	94	100	28	76	204	420.000
424.507	4.000	weak related	1.468	learn a-c	restudy	object	face	scene	95	18	66	166	18	424.500
429.022	4.000	weak related	2.293	learn a-c	restudy	face	object	scene	96	64	16	64	116	429.000
433.521	4.000	no response	n/a	learn a-c	test	scene	object	face	97	79	127	279	131	433.500
438.020	4.000	weak unrelated	1.588	learn a-c	restudy	face	scene	object	98	114	42	90	218	438.000
442.519	4.000	weak related	1.343	learn a-c	test	object	face	scene	99	9	57	157	9	442.500
447.017	4.000	no response	n/a	learn a-c	restudy	object	face	scene	100	6	54	154	6	447.000
451.516	4.000	weak related	2.492	learn a-c	restudy	object	face	scene	101	10	58	158	10	451.500
456.015	4.000	weak unrelated	2.408	learn a-c	restudy	scene	object	face	102	82	130	282	134	456.000
460.514	4.000	weak unrelated	2.068	learn a-c	test	scene	object	face	103	85	133	285	137	460.500
465.013	4.000	weak related	2.695	learn a-c	restudy	face	scene	object	104	112	40	88	216	465.000
469.512	4.000	weak unrelated	3.645	learn a-c	test	scene	object	face	105	87	135	287	139	469.500
474.011	4.000	no response	n/a	learn a-c	restudy	object	face	scene	106	8	56	156	8	474.000
478.509	4.000	weak related	2.212	learn a-c	restudy	scene	face	object	107	30	102	254	30	478.500
483.008	4.000	weak related	1.511	learn a-c	test	face	object	scene	108	53	5	53	105	483.000
487.507	4.000	weak related	1.437	learn a-c	test	object	face	scene	109	17	65	165	17	487.500
492.023	4.000	weak related	1.842	learn a-c	test	object	scene	face	110	121	73	173	225	492.000
496.521	4.000	weak related	3.181	learn a-c	restudy	scene	face	object	111	28	100	252	28	496.500
501.020	4.000	weak related	2.720	learn a-c	restudy	face	object	scene	112	54	6	54	106	501.000
505.519	4.000	weak related	0.978	learn a-c	restudy	object	scene	face	113	134	86	186	238	505.500
510.018	4.000	no response	n/a	learn a-c	restudy	scene	face	object	114	26	98	250	26	510.000
514.517	4.000	weak unrelated	3.320	learn a-c	test	face	scene	object	115	109	37	85	213	514.500
519.016	4.000	weak related	1.517	learn a-c	restudy	object	face	scene	116	12	60	160	12	519.000
523.514	4.000	no response	n/a	learn a-c	restudy	scene	face	object	117	44	116	268	44	523.500
528.013	4.000	no response	n/a	learn a-c	test	scene	face	object	118	33	105	257	33	528.000
532.512	4.000	no response	n/a	learn a-c	restudy	face	scene	object	119	104	32	80	208	532.500
537.011	4.000	no response	n/a	learn a-c	test	scene	face	object	120	25	97	249	25	537.000
541.526	4.000	no response	n/a	learn a-c	test	scene	face	object	121	47	119	271	47	541.500
546.009	4.000	weak related	2.162	learn a-c	restudy	scene	face	object	122	32	104	256	32	546.000
550.507	4.000	weak related	2.784	learn a-c	restudy	object	face	scene	123	22	70	170	22	550.500
555.023	4.000	no response	n/a	learn a-c	restudy	scene	object	face	124	92	140	292	144	555.000
559.522	4.000	no response	n/a	learn a-c	restudy	face	object	scene	125	66	18	66	118	559.500
564.021	4.000	weak related	1.995	learn a-c	test	scene	face	object	126	45	117	269	45	564.000
568.519	4.000	weak related	2.964	learn a-c	restudy	face	object	scene	127	68	20	68	120	568.500
573.018	4.000	weak related	2.105	learn a-c	test	face	object	scene	128	63	15	63	115	573.000
577.517	4.000	no response	n/a	learn a-c	restudy	scene	object	face	129	84	132	284	136	577.500
582.016	4.000	weak related	1.458	learn a-c	test	object	scene	face	130	139	91	191	243	582.000
586.515	4.000	weak related	1.267	learn a-c	test	face	scene	object	131	97	25	73	201	586.500
591.014	4.000	weak related	2.061	learn a-c	test	object	scene	face	132	127	79	179	231	591.000
595.512	4.000	weak related	1.944	learn a-c	restudy	face	object	scene	133	60	12	60	112	595.500
600.011	4.000	weak related	2.959	learn a-c	test	scene	face	object	134	43	115	267	43	600.000
604.510	4.000	weak related	1.696	learn a-c	test	face	object	scene	135	71	23	71	123	604.500
609.026	4.000	weak related	3.097	learn a-c	restudy	face	object	scene	136	72	24	72	124	609.000
613.508	4.000	weak related	2.304	learn a-c	test	face	object	scene	137	57	9	57	109	613.500
618.023	4.000	weak related	3.552	learn a-c	test	face	scene	object	138	107	35	83	211	618.000
622.522	4.000	weak related	3.063	learn a-c	restudy	face	scene	object	139	102	30	78	206	622.500
627.021	4.000	no response	n/a	learn a-c	restudy	object	scene	face	140	124	76	176	228	627.000
631.520	4.000	weak unrelated	1.379	learn a-c	restudy	face	scene	object	141	120	48	96	224	631.500
636.019	4.000	weak related	2.774	learn a-c	restudy	object	scene	face	142	142	94	194	246	636.000
640.517	4.000	no response	n/a	learn a-c	restudy	face	object	scene	143	50	2	50	102	640.500
645.016	4.000	weak unrelated	3.731	learn a-c	restudy	object	scene	face	144	140	92	192	244	645.000
