onset	duration	trial_type	response_time	task_type	update_cond	repetition	cate_c	cate_b	cate_o	response_type	response	subs_response	subs_score	trial_id	run_id	word_id	img_id	stim_c	stim_b	design_onset	item_position
1.009	2.000	remember	0.374	updating	restudy	1	object	face	scene	target	object	competitor	forget	1	2	6	54	154	6	1.000	16
5.908	2.000	remember	0.378	updating	restudy	1	scene	face	object	target	scene	target	remember	2	2	32	104	256	32	5.898	20
10.775	2.000	forget	0.320	updating	retprac	1	scene	object	face	competitor	object	competitor	forget	3	2	79	127	279	131	10.754	11
18.457	2.000	remember	0.381	updating	restudy	1	object	face	scene	target	object	competitor	forget	4	2	8	56	156	8	18.443	17
25.256	2.000	forget	0.366	updating	retprac	1	face	object	scene	other	scene	target	remember	5	2	53	5	53	105	25.239	8
30.039	2.000	remember	0.631	updating	retprac	1	face	scene	object	target	face	target	remember	6	2	103	31	79	207	30.026	12
35.005	2.000	forget	0.704	updating	retprac	1	object	face	scene	other	scene	other	forget	7	2	7	55	155	7	34.992	7
40.305	2.000	forget	0.580	updating	retprac	1	object	scene	face	other	face	target	remember	8	2	127	79	179	231	40.296	3
45.538	2.000	remember	0.499	updating	restudy	1	object	scene	face	target	object	target	remember	9	2	128	80	180	232	45.526	24
50.404	2.000	remember	0.577	updating	retprac	1	face	object	scene	target	face	competitor	forget	10	2	55	7	55	107	50.389	6
55.453	2.000	remember	0.456	updating	restudy	1	scene	face	object	target	scene	other	forget	11	2	30	102	254	30	55.433	19
60.886	2.000	remember	0.407	updating	restudy	1	scene	object	face	target	scene	target	remember	12	2	78	126	278	130	60.878	13
71.252	2.000	remember	0.369	updating	retprac	1	scene	face	object	target	scene	target	remember	13	2	31	103	255	31	71.242	1
76.268	2.000	remember	0.592	updating	restudy	2	object	face	scene	target	object	competitor	forget	14	2	6	54	154	6	76.256	16
82.017	2.000	remember	0.554	updating	retprac	1	object	scene	face	target	object	target	remember	15	2	125	77	177	229	82.001	9
88.883	2.000	remember	0.544	updating	retprac	2	scene	object	face	target	scene	competitor	forget	16	2	79	127	279	131	88.867	11
93.416	2.000	remember	0.571	updating	restudy	1	object	scene	face	target	object	competitor	forget	17	2	126	78	178	230	93.394	21
98.082	2.000	forget	0.809	updating	retprac	2	face	object	scene	competitor	object	target	remember	18	2	53	5	53	105	98.062	8
102.749	2.000	remember	0.582	updating	retprac	1	scene	object	face	target	scene	target	remember	19	2	77	125	277	129	102.729	5
107.515	2.000	remember	0.568	updating	restudy	2	scene	face	object	target	scene	target	remember	20	2	32	104	256	32	107.504	20
113.631	2.000	remember	0.525	updating	restudy	2	object	scene	face	target	object	target	remember	21	2	128	80	180	232	113.619	24
