onset	duration	trial_type	response_time	task_type	update_cond	repetition	cate_c	cate_b	cate_o	response_type	response	subs_response	subs_score	trial_id	run_id	word_id	img_id	stim_c	stim_b	design_onset	item_position
1.022	2.000	forget	0.570	updating	restudy	1	scene	object	face	competitor	object	target	remember	1	6	94	142	294	146	1.000	22
5.805	2.000	forget	0.594	updating	retprac	1	scene	object	face	competitor	object	competitor	forget	2	6	93	141	293	145	5.792	7
11.304	2.000	forget	0.327	updating	retprac	1	object	face	scene	competitor	face	competitor	forget	3	6	23	71	171	23	11.296	12
16.270	2.000	forget	0.416	updating	retprac	1	scene	face	object	competitor	face	competitor	forget	4	6	47	119	271	47	16.249	6
20.770	2.000	forget	0.373	updating	retprac	1	object	scene	face	other	face	competitor	forget	5	6	141	93	193	245	20.762	9
29.286	2.000	remember	0.321	updating	restudy	1	face	scene	object	target	face	target	remember	6	6	120	48	96	224	29.264	13
35.052	2.000	forget	0.706	updating	retprac	1	object	scene	face	competitor	scene	target	remember	7	6	143	95	195	247	35.030	11
40.734	2.000	remember	0.567	updating	restudy	1	scene	face	object	target	scene	competitor	forget	8	6	46	118	270	46	40.725	17
45.434	2.000	remember	0.355	updating	restudy	1	face	scene	object	target	face	target	remember	9	6	118	46	94	222	45.415	14
54.600	2.000	remember	0.413	updating	restudy	1	object	scene	face	target	object	competitor	forget	10	6	142	94	194	246	54.591	23
61.816	2.000	remember	0.301	updating	restudy	1	face	object	scene	target	face	target	remember	11	6	72	24	72	124	61.802	20
66.582	2.000	forget	0.415	updating	retprac	1	scene	face	object	competitor	face	competitor	forget	12	6	45	117	269	45	66.573	1
71.081	2.000	remember	0.379	updating	restudy	1	object	face	scene	target	object	competitor	forget	13	6	24	72	172	24	71.074	16
76.197	2.000	forget	0.550	updating	retprac	1	face	scene	object	competitor	scene	competitor	forget	14	6	119	47	95	223	76.191	5
84.747	2.000	forget	0.545	updating	retprac	1	scene	object	face	other	face	competitor	forget	15	6	95	143	295	147	84.734	4
89.546	2.000	forget	0.481	updating	retprac	1	face	scene	object	other	object	target	remember	16	6	117	45	93	221	89.537	3
94.546	2.000	remember	0.418	updating	restudy	1	object	face	scene	target	object	target	remember	17	6	22	70	170	22	94.531	24
100.395	2.000	forget	0.560	updating	retprac	2	scene	object	face	other	face	competitor	forget	18	6	93	141	293	145	100.387	7
105.144	2.000	remember	0.506	updating	restudy	1	scene	object	face	target	scene	competitor	forget	19	6	96	144	296	148	105.137	21
109.927	2.000	remember	0.659	updating	restudy	2	scene	face	object	target	scene	competitor	forget	20	6	46	118	270	46	109.917	17
