onset	duration	trial_type	response_time	task_type	update_cond	repetition	cate_c	cate_b	cate_o	response_type	response	subs_response	subs_score	trial_id	run_id	word_id	img_id	stim_c	stim_b	design_onset	item_position
1.024	2.000	remember	0.359	updating	restudy	1	scene	face	object	target	scene	competitor	forget	1	4	40	112	264	40	1.000	17
5.540	2.000	remember	0.291	updating	restudy	1	object	face	scene	target	object	target	remember	2	4	14	62	162	14	5.528	13
11.573	2.000	remember	0.810	updating	retprac	1	object	scene	face	target	object	target	remember	3	4	135	87	187	239	11.561	1
16.789	2.000	remember	0.473	updating	restudy	1	object	scene	face	target	object	target	remember	4	4	136	88	188	240	16.771	22
22.772	2.000	remember	0.370	updating	restudy	1	object	scene	face	target	object	other	forget	5	4	134	86	186	238	22.750	21
27.888	2.000	remember	0.398	updating	retprac	1	face	object	scene	target	face	target	remember	6	4	61	13	61	113	27.871	3
37.804	2.000	forget	0.426	updating	retprac	1	face	object	scene	competitor	object	target	remember	7	4	63	15	63	115	37.783	8
42.986	2.000	remember	0.339	updating	restudy	1	scene	object	face	target	scene	competitor	forget	8	4	88	136	288	140	42.977	23
48.536	2.000	forget	0.581	updating	retprac	1	scene	face	object	other	object	competitor	forget	9	4	37	109	261	37	48.514	7
58.435	2.000	remember	0.514	updating	retprac	1	face	scene	object	target	face	target	remember	10	4	111	39	87	215	58.420	6
63.201	2.000	forget	0.475	updating	retprac	1	scene	object	face	other	face	other	forget	11	4	87	135	287	139	63.195	12
68.251	2.000	remember	0.634	updating	restudy	1	face	scene	object	target	face	competitor	forget	12	4	112	40	88	216	68.243	20
77.266	2.000	remember	0.466	updating	restudy	1	scene	object	face	target	scene	other	forget	13	4	86	134	286	138	77.257	14
86.415	2.000	forget	0.484	updating	retprac	1	scene	face	object	competitor	face	competitor	forget	14	4	39	111	263	39	86.403	5
91.132	2.000	forget	0.472	updating	retprac	1	object	face	scene	competitor	face	competitor	forget	15	4	13	61	161	13	91.119	9
95.948	2.000	remember	0.455	updating	restudy	1	face	scene	object	target	face	competitor	forget	16	4	110	38	86	214	95.938	19
100.980	2.000	remember	0.502	updating	retprac	1	object	face	scene	target	object	competitor	forget	17	4	15	63	163	15	100.965	2
106.380	2.000	forget	0.655	updating	retprac	1	face	scene	object	competitor	scene	competitor	forget	18	4	109	37	85	213	106.366	10
111.179	2.000	forget	0.343	updating	retprac	1	object	scene	face	other	face	target	remember	19	4	133	85	185	237	111.157	4
117.679	2.000	remember	0.331	updating	restudy	1	face	object	scene	target	face	other	forget	20	4	64	16	64	116	117.665	24
122.662	2.000	forget	0.540	updating	retprac	2	object	scene	face	competitor	scene	target	remember	21	4	135	87	187	239	122.649	1
128.094	2.000	forget	0.435	updating	retprac	2	scene	face	object	other	object	competitor	forget	22	4	37	109	261	37	128.085	7
132.811	2.000	remember	0.391	updating	restudy	1	face	object	scene	target	face	competitor	forget	23	4	62	14	62	114	132.789	15
138.177	2.000	no response	n/a	updating	retprac	2	scene	object	face	no response	no response	other	forget	24	4	87	135	287	139	138.168	12
143.526	2.000	remember	0.803	updating	restudy	2	object	face	scene	target	object	target	remember	25	4	14	62	162	14	143.510	13
148.176	2.000	remember	0.425	updating	restudy	1	scene	face	object	target	scene	competitor	forget	26	4	38	110	262	38	148.155	16
152.892	2.000	forget	0.589	updating	retprac	2	face	object	scene	competitor	object	target	remember	27	4	63	15	63	115	152.885	8
157.925	2.000	forget	0.876	updating	retprac	1	scene	object	face	competitor	object	other	forget	28	4	85	133	285	137	157.909	11
162.574	2.000	remember	0.338	updating	retprac	2	object	face	scene	target	object	competitor	forget	29	4	15	63	163	15	162.559	2
167.307	2.000	remember	0.341	updating	restudy	2	scene	face	object	target	scene	competitor	forget	30	4	40	112	264	40	167.297	17
176.656	2.000	remember	0.375	updating	restudy	2	object	scene	face	target	object	target	remember	31	4	136	88	188	240	176.647	22
183.655	2.000	remember	0.496	updating	restudy	2	scene	object	face	target	scene	competitor	forget	32	4	88	136	288	140	183.641	23
189.522	2.000	remember	0.366	updating	restudy	2	object	scene	face	target	object	other	forget	33	4	134	86	186	238	189.508	21
194.754	2.000	remember	0.365	updating	restudy	2	face	scene	object	target	face	competitor	forget	34	4	110	38	86	214	194.736	19
