onset	duration	trial_type	response_time	task_type	update_cond	cate_c	cate_b	cate_o	trial_id	word_id	img_id	stim_c	stim_b	design_onset
1.523	4.000	weak unrelated	2.510	learn a-c	restudy	face	object	scene	1	49	1	49	101	1.500
6.021	4.000	weak unrelated	2.660	learn a-c	restudy	object	scene	face	2	125	77	177	229	6.000
10.520	4.000	weak unrelated	2.768	learn a-c	restudy	face	scene	object	3	101	29	77	205	10.500
15.019	4.000	weak unrelated	3.519	learn a-c	test	object	face	scene	4	10	58	158	10	15.000
19.518	4.000	weak related	1.656	learn a-c	restudy	face	scene	object	5	111	39	87	215	19.500
24.016	4.000	weak unrelated	2.116	learn a-c	test	object	scene	face	6	124	76	176	228	24.000
28.515	4.000	strong unrelated	3.259	learn a-c	restudy	face	object	scene	7	61	13	61	113	28.500
33.014	4.000	weak related	1.891	learn a-c	restudy	face	scene	object	8	97	25	73	201	33.000
37.512	4.000	weak related	1.896	learn a-c	test	scene	object	face	9	74	122	274	126	37.500
42.011	4.000	weak related	2.759	learn a-c	restudy	face	scene	object	10	109	37	85	213	42.000
46.510	4.000	weak related	2.503	learn a-c	test	face	scene	object	11	118	46	94	222	46.500
51.008	4.000	weak unrelated	1.885	learn a-c	test	face	scene	object	12	116	44	92	220	51.000
55.507	4.000	weak unrelated	2.202	learn a-c	restudy	scene	object	face	13	83	131	283	135	55.500
60.022	4.000	weak unrelated	2.307	learn a-c	restudy	face	scene	object	14	107	35	83	211	60.000
64.521	4.000	weak unrelated	1.966	learn a-c	restudy	face	scene	object	15	117	45	93	221	64.500
69.020	4.000	strong unrelated	2.856	learn a-c	test	object	face	scene	16	16	64	164	16	69.000
73.518	4.000	weak related	3.178	learn a-c	test	scene	object	face	17	76	124	276	128	73.500
78.017	4.000	weak unrelated	2.385	learn a-c	restudy	object	face	scene	18	5	53	153	5	78.000
82.516	4.000	weak unrelated	2.502	learn a-c	test	object	scene	face	19	126	78	178	230	82.500
87.014	4.000	weak unrelated	2.907	learn a-c	test	scene	face	object	20	28	100	252	28	87.000
91.513	4.000	weak related	2.026	learn a-c	restudy	object	face	scene	21	15	63	163	15	91.500
96.012	4.000	weak unrelated	2.138	learn a-c	restudy	object	face	scene	22	3	51	151	3	96.000
100.511	4.000	weak unrelated	2.603	learn a-c	test	object	scene	face	23	136	88	188	240	100.500
105.009	4.000	weak related	1.674	learn a-c	restudy	object	scene	face	24	135	87	187	239	105.000
109.508	4.000	weak related	1.635	learn a-c	restudy	face	scene	object	25	115	43	91	219	109.500
114.023	4.000	weak unrelated	1.831	learn a-c	test	face	scene	object	26	110	38	86	214	114.000
118.522	4.000	weak unrelated	1.743	learn a-c	test	object	face	scene	27	12	60	160	12	118.500
123.021	4.000	weak unrelated	2.217	learn a-c	restudy	face	object	scene	28	57	9	57	109	123.000
127.519	4.000	weak related	1.481	learn a-c	test	scene	object	face	29	84	132	284	136	127.500
132.018	4.000	weak related	1.483	learn a-c	test	object	scene	face	30	144	96	196	248	132.000
136.517	4.000	weak unrelated	2.097	learn a-c	test	face	scene	object	31	106	34	82	210	136.500
141.015	4.000	weak unrelated	2.898	learn a-c	restudy	face	scene	object	32	103	31	79	207	141.000
145.514	4.000	weak related	1.641	learn a-c	restudy	object	scene	face	33	137	89	189	241	145.500
150.013	4.000	weak unrelated	1.625	learn a-c	test	object	scene	face	34	132	84	184	236	150.000
154.511	4.000	weak unrelated	2.955	learn a-c	test	object	scene	face	35	138	90	190	242	154.500
159.010	4.000	weak unrelated	1.995	learn a-c	test	face	object	scene	36	54	6	54	106	159.000
163.509	4.000	weak unrelated	2.068	learn a-c	restudy	object	face	scene	37	9	57	157	9	163.500
168.007	4.000	weak related	1.343	learn a-c	restudy	scene	object	face	38	75	123	275	127	168.000
172.523	4.000	weak unrelated	1.485	learn a-c	restudy	face	object	scene	39	55	7	55	107	172.500
177.021	4.000	weak unrelated	2.217	learn a-c	test	scene	face	object	40	46	118	270	46	177.000
181.520	4.000	weak related	1.651	learn a-c	restudy	scene	face	object	41	25	97	249	25	181.500
186.019	4.000	weak unrelated	3.075	learn a-c	test	scene	object	face	42	78	126	278	130	186.000
190.518	4.000	weak related	3.247	learn a-c	test	object	face	scene	43	2	50	150	2	190.500
195.016	4.000	weak unrelated	1.807	learn a-c	restudy	object	scene	face	44	143	95	195	247	195.000
199.515	4.000	weak unrelated	1.479	learn a-c	restudy	scene	face	object	45	31	103	255	31	199.500
204.014	4.000	weak unrelated	1.557	learn a-c	restudy	object	face	scene	46	7	55	155	7	204.000
208.512	4.000	weak related	3.042	learn a-c	test	scene	face	object	47	42	114	266	42	208.500
213.011	4.000	weak unrelated	2.157	learn a-c	test	face	scene	object	48	120	48	96	224	213.000
217.510	4.000	weak unrelated	2.305	learn a-c	test	scene	object	face	49	86	134	286	138	217.500
222.008	4.000	weak unrelated	1.716	learn a-c	test	scene	face	object	50	40	112	264	40	222.000
226.507	4.000	weak unrelated	2.392	learn a-c	test	object	scene	face	51	142	94	194	246	226.500
231.022	4.000	weak unrelated	2.303	learn a-c	restudy	face	scene	object	52	99	27	75	203	231.000
235.521	4.000	weak unrelated	1.707	learn a-c	test	scene	object	face	53	88	136	288	140	235.500
240.020	4.000	weak unrelated	1.262	learn a-c	test	scene	face	object	54	38	110	262	38	240.000
244.518	4.000	weak unrelated	2.138	learn a-c	restudy	scene	object	face	55	91	139	291	143	244.500
249.017	4.000	weak unrelated	1.704	learn a-c	test	scene	object	face	56	90	138	290	142	249.000
253.516	4.000	weak unrelated	1.687	learn a-c	restudy	face	object	scene	57	71	23	71	123	253.500
258.014	4.000	strong unrelated	1.923	learn a-c	restudy	object	scene	face	58	141	93	193	245	258.000
262.513	4.000	weak unrelated	1.123	learn a-c	restudy	face	object	scene	59	67	19	67	119	262.500
267.012	4.000	weak unrelated	2.644	learn a-c	test	scene	object	face	60	94	142	294	146	267.000
271.510	4.000	weak related	1.373	learn a-c	restudy	object	face	scene	61	19	67	167	19	271.500
276.026	4.000	weak unrelated	1.473	learn a-c	test	scene	face	object	62	44	116	268	44	276.000
280.508	4.000	weak unrelated	1.577	learn a-c	restudy	object	face	scene	63	1	49	149	1	280.500
285.023	4.000	weak unrelated	1.076	learn a-c	restudy	object	scene	face	64	121	73	173	225	285.000
289.522	4.000	weak unrelated	1.235	learn a-c	test	object	scene	face	65	140	92	192	244	289.500
294.021	4.000	weak unrelated	1.934	learn a-c	test	scene	object	face	66	80	128	280	132	294.000
298.519	4.000	weak unrelated	1.506	learn a-c	test	face	object	scene	67	52	4	52	104	298.500
303.018	4.000	weak unrelated	1.920	learn a-c	restudy	face	object	scene	68	51	3	51	103	303.000
307.517	4.000	weak unrelated	1.871	learn a-c	test	face	object	scene	69	62	14	62	114	307.500
312.015	4.000	weak unrelated	1.809	learn a-c	test	face	scene	object	70	114	42	90	218	312.000
316.514	4.000	weak unrelated	1.566	learn a-c	restudy	object	face	scene	71	23	71	171	23	316.500
321.013	4.000	weak unrelated	1.988	learn a-c	restudy	object	face	scene	72	11	59	159	11	321.000
325.511	4.000	weak unrelated	1.632	learn a-c	test	object	face	scene	73	14	62	162	14	325.500
330.010	4.000	weak related	1.246	learn a-c	restudy	scene	face	object	74	37	109	261	37	330.000
334.509	4.000	weak unrelated	1.422	learn a-c	test	object	face	scene	75	6	54	154	6	334.500
339.007	4.000	weak unrelated	1.771	learn a-c	restudy	scene	object	face	76	77	125	277	129	339.000
343.523	4.000	weak unrelated	1.533	learn a-c	test	scene	face	object	77	34	106	258	34	343.500
348.021	4.000	strong unrelated	1.680	learn a-c	test	face	object	scene	78	64	16	64	116	348.000
352.520	4.000	weak unrelated	1.356	learn a-c	test	object	face	scene	79	22	70	170	22	352.500
357.019	4.000	weak unrelated	0.982	learn a-c	restudy	scene	object	face	80	95	143	295	147	357.000
361.518	4.000	weak unrelated	1.052	learn a-c	restudy	scene	object	face	81	93	141	293	145	361.500
366.016	4.000	weak unrelated	1.572	learn a-c	test	scene	face	object	82	32	104	256	32	366.000
370.515	4.000	weak unrelated	1.008	learn a-c	restudy	face	object	scene	83	59	11	59	111	370.500
375.014	4.000	weak unrelated	1.251	learn a-c	test	face	scene	object	84	108	36	84	212	375.000
379.512	4.000	weak unrelated	1.487	learn a-c	restudy	face	scene	object	85	113	41	89	217	379.500
384.011	4.000	weak related	1.576	learn a-c	restudy	scene	face	object	86	35	107	259	35	384.000
388.510	4.000	weak unrelated	1.579	learn a-c	restudy	face	object	scene	87	65	17	65	117	388.500
393.009	4.000	weak related	2.400	learn a-c	restudy	scene	face	object	88	27	99	251	27	393.000
397.507	4.000	weak unrelated	1.403	learn a-c	restudy	face	object	scene	89	53	5	53	105	397.500
402.022	4.000	weak unrelated	1.329	learn a-c	test	scene	object	face	90	92	140	292	144	402.000
406.521	4.000	weak unrelated	1.441	learn a-c	restudy	object	face	scene	91	21	69	169	21	406.500
411.020	4.000	weak unrelated	0.855	learn a-c	test	object	face	scene	92	4	52	152	4	411.000
415.519	4.000	weak unrelated	1.295	learn a-c	test	face	object	scene	93	72	24	72	124	415.500
420.017	4.000	weak unrelated	1.322	learn a-c	restudy	scene	face	object	94	47	119	271	47	420.000
424.516	4.000	weak unrelated	1.267	learn a-c	restudy	object	scene	face	95	139	91	191	243	424.500
429.014	4.000	weak unrelated	1.986	learn a-c	test	face	object	scene	96	56	8	56	108	429.000
433.513	4.000	weak unrelated	1.472	learn a-c	test	scene	face	object	97	36	108	260	36	433.500
438.012	4.000	weak unrelated	1.745	learn a-c	restudy	object	scene	face	98	127	79	179	231	438.000
442.511	4.000	weak unrelated	1.137	learn a-c	test	object	face	scene	99	8	56	156	8	442.500
447.009	4.000	weak related	1.604	learn a-c	test	object	face	scene	100	18	66	166	18	447.000
451.508	4.000	weak unrelated	1.231	learn a-c	test	scene	face	object	101	30	102	254	30	451.500
456.007	4.000	weak unrelated	1.292	learn a-c	restudy	scene	object	face	102	81	129	281	133	456.000
460.522	4.000	weak unrelated	1.217	learn a-c	restudy	scene	object	face	103	87	135	287	139	460.500
465.021	4.000	weak related	1.836	learn a-c	restudy	scene	object	face	104	89	137	289	141	465.000
469.519	4.000	weak unrelated	1.551	learn a-c	restudy	object	scene	face	105	131	83	183	235	469.500
474.018	4.000	weak unrelated	2.058	learn a-c	test	face	object	scene	106	58	10	58	110	474.000
478.517	4.000	weak unrelated	1.347	learn a-c	restudy	object	scene	face	107	133	85	185	237	478.500
483.015	4.000	weak unrelated	1.220	learn a-c	restudy	object	face	scene	108	13	61	161	13	483.000
487.514	4.000	weak unrelated	1.033	learn a-c	restudy	object	scene	face	109	129	81	181	233	487.500
492.013	4.000	weak unrelated	1.154	learn a-c	restudy	face	object	scene	110	63	15	63	115	492.000
496.511	4.000	weak unrelated	1.132	learn a-c	restudy	face	object	scene	111	69	21	69	121	496.500
501.010	4.000	weak unrelated	1.508	learn a-c	restudy	scene	face	object	112	39	111	263	39	501.000
505.509	4.000	weak related	1.518	learn a-c	test	object	scene	face	113	122	74	174	226	505.500
510.007	4.000	weak unrelated	1.086	learn a-c	test	face	object	scene	114	50	2	50	102	510.000
514.523	4.000	weak unrelated	1.506	learn a-c	test	face	object	scene	115	68	20	68	120	514.500
519.021	4.000	weak unrelated	2.068	learn a-c	restudy	scene	object	face	116	85	133	285	137	519.000
523.520	4.000	weak unrelated	1.556	learn a-c	restudy	object	face	scene	117	17	65	165	17	523.500
528.019	4.000	weak unrelated	1.466	learn a-c	test	scene	face	object	118	48	120	272	48	528.000
532.518	4.000	weak unrelated	1.589	learn a-c	restudy	scene	object	face	119	79	127	279	131	532.500
537.016	4.000	weak unrelated	1.728	learn a-c	test	face	object	scene	120	66	18	66	118	537.000
541.515	4.000	weak unrelated	1.218	learn a-c	test	scene	object	face	121	82	130	282	134	541.500
546.014	4.000	weak unrelated	1.689	learn a-c	test	face	object	scene	122	70	22	70	122	546.000
550.512	4.000	weak unrelated	1.453	learn a-c	restudy	scene	object	face	123	73	121	273	125	550.500
555.011	4.000	weak unrelated	1.647	learn a-c	test	object	face	scene	124	20	68	168	20	555.000
559.510	4.000	weak unrelated	1.294	learn a-c	test	face	scene	object	125	112	40	88	216	559.500
564.025	4.000	weak unrelated	2.420	learn a-c	restudy	scene	face	object	126	33	105	257	33	564.000
568.507	4.000	weak unrelated	1.462	learn a-c	restudy	face	scene	object	127	119	47	95	223	568.500
573.022	4.000	weak related	1.918	learn a-c	test	face	object	scene	128	60	12	60	112	573.000
577.521	4.000	weak unrelated	1.429	learn a-c	restudy	scene	face	object	129	45	117	269	45	577.500
582.020	4.000	weak unrelated	2.035	learn a-c	restudy	scene	face	object	130	29	101	253	29	582.000
586.518	4.000	weak unrelated	2.188	learn a-c	test	scene	face	object	131	26	98	250	26	586.500
591.017	4.000	weak unrelated	1.555	learn a-c	restudy	scene	face	object	132	41	113	265	41	591.000
595.516	4.000	weak related	1.651	learn a-c	restudy	scene	face	object	133	43	115	267	43	595.500
600.014	4.000	weak unrelated	1.643	learn a-c	test	object	scene	face	134	130	82	182	234	600.000
604.513	4.000	weak unrelated	2.335	learn a-c	test	scene	object	face	135	96	144	296	148	604.500
609.012	4.000	weak unrelated	2.143	learn a-c	test	face	scene	object	136	98	26	74	202	609.000
613.511	4.000	weak unrelated	1.728	learn a-c	test	face	scene	object	137	102	30	78	206	613.500
618.026	4.000	weak related	1.795	learn a-c	test	face	scene	object	138	100	28	76	204	618.000
622.508	4.000	weak unrelated	1.199	learn a-c	test	object	scene	face	139	134	86	186	238	622.500
627.023	4.000	weak unrelated	1.150	learn a-c	restudy	object	scene	face	140	123	75	175	227	627.000
631.522	4.000	weak unrelated	2.139	learn a-c	test	object	face	scene	141	24	72	172	24	631.500
636.021	4.000	weak unrelated	1.988	learn a-c	test	face	scene	object	142	104	32	80	208	636.000
640.519	4.000	weak unrelated	1.905	learn a-c	restudy	face	scene	object	143	105	33	81	209	640.500
645.018	4.000	weak unrelated	1.160	learn a-c	test	object	scene	face	144	128	80	180	232	645.000
