onset	duration	trial_type	response_time	task_type	update_cond	cate_c	cate_b	cate_o	trial_id	word_id	img_id	stim_c	stim_b	design_onset
1.512	4.000	strong unrelated	2.696	learn a-c	restudy	scene	object	face	1	92	140	292	144	1.500
6.011	4.000	strong unrelated	2.947	learn a-c	restudy	scene	face	object	2	44	116	268	44	6.000
10.510	4.000	weak related	2.445	learn a-c	test	face	scene	object	3	101	29	77	205	10.500
15.009	4.000	strong unrelated	2.026	learn a-c	test	object	scene	face	4	133	85	185	237	15.000
19.507	4.000	weak related	2.565	learn a-c	restudy	object	scene	face	5	144	96	196	248	19.500
24.023	4.000	strong unrelated	2.449	learn a-c	test	face	object	scene	6	61	13	61	113	24.000
28.522	4.000	strong unrelated	3.611	learn a-c	test	face	object	scene	7	69	21	69	121	28.500
33.020	4.000	no response	n/a	learn a-c	restudy	face	scene	object	8	98	26	74	202	33.000
37.519	4.000	weak related	3.376	learn a-c	restudy	object	face	scene	9	6	54	154	6	37.500
42.018	4.000	strong unrelated	3.494	learn a-c	restudy	object	scene	face	10	126	78	178	230	42.000
46.517	4.000	no response	n/a	learn a-c	restudy	object	face	scene	11	22	70	170	22	46.500
51.016	4.000	weak related	2.910	learn a-c	restudy	face	scene	object	12	110	38	86	214	51.000
55.515	4.000	strong unrelated	3.071	learn a-c	test	object	scene	face	13	143	95	195	247	55.500
60.013	4.000	weak unrelated	2.406	learn a-c	restudy	scene	object	face	14	82	130	282	134	60.000
64.512	4.000	weak related	3.765	learn a-c	test	face	object	scene	15	65	17	65	117	64.500
69.011	4.000	weak related	2.163	learn a-c	restudy	face	object	scene	16	70	22	70	122	69.000
73.510	4.000	weak related	2.954	learn a-c	restudy	face	scene	object	17	106	34	82	210	73.500
78.009	4.000	strong unrelated	2.702	learn a-c	test	object	scene	face	18	121	73	173	225	78.000
82.508	4.000	weak related	2.866	learn a-c	restudy	scene	object	face	19	86	134	286	138	82.500
87.023	4.000	weak related	3.473	learn a-c	test	scene	face	object	20	27	99	251	27	87.000
91.522	4.000	weak related	3.614	learn a-c	restudy	face	object	scene	21	60	12	60	112	91.500
96.021	4.000	weak unrelated	3.532	learn a-c	test	object	scene	face	22	131	83	183	235	96.000
100.520	4.000	weak unrelated	3.430	learn a-c	test	object	face	scene	23	15	63	163	15	100.500
105.018	4.000	strong related	2.194	learn a-c	test	face	object	scene	24	51	3	51	103	105.000
109.517	4.000	strong related	0.819	learn a-c	test	face	scene	object	25	111	39	87	215	109.500
114.016	4.000	weak unrelated	2.022	learn a-c	restudy	object	face	scene	26	14	62	162	14	114.000
118.515	4.000	weak unrelated	2.056	learn a-c	test	object	face	scene	27	7	55	155	7	118.500
