onset	duration	trial_type	response_time	task_type	response_type	trial_id	run_id	block_id	word_id	img_id	design_onset	grate_orientation
2.010	2.000	face	2.062	localizer	weak unrelated	1	3	1	37	37	2.0	n/a
6.010	2.000	face	1.429	localizer	weak related	2	3	1	38	38	6.0	n/a
10.009	2.000	face	1.214	localizer	weak related	3	3	1	39	39	10.0	n/a
14.026	2.000	face	1.669	localizer	strong related	4	3	1	40	40	14.0	n/a
18.009	2.000	face	1.255	localizer	weak related	5	3	1	41	41	18.0	n/a
22.008	2.000	face	0.799	localizer	weak related	6	3	1	42	42	22.0	n/a
26.048	0.571	incorrect	0.571	grate	n/a	6	3	n/a	n/a	n/a	n/a	right
27.143	0.508	incorrect	0.508	grate	n/a	6	3	n/a	n/a	n/a	n/a	left
28.159	0.412	incorrect	0.412	grate	n/a	6	3	n/a	n/a	n/a	n/a	right
29.092	0.399	incorrect	0.399	grate	n/a	6	3	n/a	n/a	n/a	n/a	right
30.009	0.458	incorrect	0.458	grate	n/a	6	3	n/a	n/a	n/a	n/a	left
30.975	0.460	incorrect	0.460	grate	n/a	6	3	n/a	n/a	n/a	n/a	left
31.958	0.412	incorrect	0.412	grate	n/a	6	3	n/a	n/a	n/a	n/a	left
32.892	0.431	incorrect	0.431	grate	n/a	6	3	n/a	n/a	n/a	n/a	right
33.842	0.553	incorrect	0.553	grate	n/a	6	3	n/a	n/a	n/a	n/a	left
34.908	0.359	incorrect	0.359	grate	n/a	6	3	n/a	n/a	n/a	n/a	right
35.775	0.356	incorrect	0.356	grate	n/a	6	3	n/a	n/a	n/a	n/a	left
36.641	0.100	incorrect	0.100	grate	n/a	6	3	n/a	n/a	n/a	n/a	left
38.024	2.000	object	1.719	localizer	weak unrelated	7	3	2	109	137	38.0	n/a
42.023	2.000	object	2.303	localizer	strong unrelated	8	3	2	110	138	42.0	n/a
46.023	2.000	object	1.687	localizer	weak unrelated	9	3	2	111	139	46.0	n/a
50.023	2.000	object	2.728	localizer	weak related	10	3	2	112	140	50.0	n/a
54.022	2.000	object	1.752	localizer	strong unrelated	11	3	2	113	141	54.0	n/a
58.022	2.000	object	1.928	localizer	weak related	12	3	2	114	142	58.0	n/a
62.060	0.661	incorrect	0.661	grate	n/a	12	3	n/a	n/a	n/a	n/a	left
63.239	0.322	incorrect	0.322	grate	n/a	12	3	n/a	n/a	n/a	n/a	left
64.072	0.458	incorrect	0.458	grate	n/a	12	3	n/a	n/a	n/a	n/a	right
65.039	0.395	incorrect	0.395	grate	n/a	12	3	n/a	n/a	n/a	n/a	left
65.955	0.518	incorrect	0.518	grate	n/a	12	3	n/a	n/a	n/a	n/a	right
66.989	0.365	incorrect	0.365	grate	n/a	12	3	n/a	n/a	n/a	n/a	left
67.872	0.403	incorrect	0.403	grate	n/a	12	3	n/a	n/a	n/a	n/a	right
68.788	0.381	incorrect	0.381	grate	n/a	12	3	n/a	n/a	n/a	n/a	left
69.688	0.529	incorrect	0.529	grate	n/a	12	3	n/a	n/a	n/a	n/a	right
70.738	0.415	incorrect	0.415	grate	n/a	12	3	n/a	n/a	n/a	n/a	left
71.671	0.418	incorrect	0.418	grate	n/a	12	3	n/a	n/a	n/a	n/a	right
72.605	0.100	incorrect	0.100	grate	n/a	12	3	n/a	n/a	n/a	n/a	right
74.020	2.000	scene	1.633	localizer	weak related	13	3	3	181	237	74.0	n/a
78.020	2.000	scene	1.402	localizer	weak unrelated	14	3	3	182	238	78.0	n/a
82.020	2.000	scene	1.945	localizer	strong unrelated	15	3	3	183	239	82.0	n/a
86.019	2.000	scene	1.730	localizer	weak unrelated	16	3	3	184	240	86.0	n/a
90.019	2.000	scene	1.826	localizer	strong unrelated	17	3	3	185	241	90.0	n/a
94.019	2.000	scene	1.730	localizer	weak unrelated	18	3	3	186	242	94.0	n/a
98.057	0.743	incorrect	0.743	grate	n/a	18	3	n/a	n/a	n/a	n/a	left
99.320	0.321	incorrect	0.321	grate	n/a	18	3	n/a	n/a	n/a	n/a	left
100.153	0.399	incorrect	0.399	grate	n/a	18	3	n/a	n/a	n/a	n/a	left
101.069	0.548	incorrect	0.548	grate	n/a	18	3	n/a	n/a	n/a	n/a	right
102.136	0.809	incorrect	0.809	grate	n/a	18	3	n/a	n/a	n/a	n/a	left
103.469	0.572	incorrect	0.572	grate	n/a	18	3	n/a	n/a	n/a	n/a	left
104.552	0.450	incorrect	0.450	grate	n/a	18	3	n/a	n/a	n/a	n/a	right
105.519	0.362	incorrect	0.362	grate	n/a	18	3	n/a	n/a	n/a	n/a	right
106.402	0.439	incorrect	0.439	grate	n/a	18	3	n/a	n/a	n/a	n/a	right
107.352	0.369	incorrect	0.369	grate	n/a	18	3	n/a	n/a	n/a	n/a	right
108.235	0.317	incorrect	0.317	grate	n/a	18	3	n/a	n/a	n/a	n/a	left
110.017	2.000	object	1.931	localizer	weak related	19	3	4	115	143	110.0	n/a
114.017	2.000	object	1.419	localizer	weak unrelated	20	3	4	116	144	114.0	n/a
118.017	2.000	object	1.764	localizer	strong unrelated	21	3	4	117	145	118.0	n/a
122.016	2.000	object	1.892	localizer	weak related	22	3	4	118	146	122.0	n/a
126.016	2.000	object	2.132	localizer	strong unrelated	23	3	4	119	147	126.0	n/a
130.015	2.000	object	1.164	localizer	weak unrelated	24	3	4	120	148	130.0	n/a
134.055	0.641	incorrect	0.641	grate	n/a	24	3	n/a	n/a	n/a	n/a	left
135.217	0.295	incorrect	0.295	grate	n/a	24	3	n/a	n/a	n/a	n/a	left
136.032	0.543	incorrect	0.543	grate	n/a	24	3	n/a	n/a	n/a	n/a	right
137.099	0.453	incorrect	0.453	grate	n/a	24	3	n/a	n/a	n/a	n/a	left
138.066	0.382	incorrect	0.382	grate	n/a	24	3	n/a	n/a	n/a	n/a	left
138.965	0.482	incorrect	0.482	grate	n/a	24	3	n/a	n/a	n/a	n/a	right
139.965	0.450	incorrect	0.450	grate	n/a	24	3	n/a	n/a	n/a	n/a	left
140.932	0.643	incorrect	0.643	grate	n/a	24	3	n/a	n/a	n/a	n/a	right
142.098	0.461	incorrect	0.461	grate	n/a	24	3	n/a	n/a	n/a	n/a	right
143.082	0.357	incorrect	0.357	grate	n/a	24	3	n/a	n/a	n/a	n/a	right
143.948	0.379	incorrect	0.379	grate	n/a	24	3	n/a	n/a	n/a	n/a	right
144.848	0.100	incorrect	0.100	grate	n/a	24	3	n/a	n/a	n/a	n/a	right
146.014	2.000	scene	2.086	localizer	weak unrelated	25	3	5	187	243	146.0	n/a
150.014	2.000	scene	1.501	localizer	weak unrelated	26	3	5	188	244	150.0	n/a
154.013	2.000	scene	1.694	localizer	weak related	27	3	5	189	245	154.0	n/a
158.013	2.000	scene	2.782	localizer	weak unrelated	28	3	5	190	246	158.0	n/a
162.012	2.000	scene	1.838	localizer	weak unrelated	29	3	5	191	247	162.0	n/a
166.012	2.000	scene	2.263	localizer	weak related	30	3	5	192	248	166.0	n/a
170.051	0.643	incorrect	0.643	grate	n/a	30	3	n/a	n/a	n/a	n/a	left
171.213	0.369	incorrect	0.369	grate	n/a	30	3	n/a	n/a	n/a	n/a	left
172.096	0.431	incorrect	0.431	grate	n/a	30	3	n/a	n/a	n/a	n/a	right
173.046	0.449	incorrect	0.449	grate	n/a	30	3	n/a	n/a	n/a	n/a	left
174.012	0.410	incorrect	0.410	grate	n/a	30	3	n/a	n/a	n/a	n/a	right
174.946	0.437	incorrect	0.437	grate	n/a	30	3	n/a	n/a	n/a	n/a	right
175.895	0.544	incorrect	0.544	grate	n/a	30	3	n/a	n/a	n/a	n/a	left
176.962	0.596	correct	0.596	grate	n/a	30	3	n/a	n/a	n/a	n/a	right
178.079	0.352	correct	0.352	grate	n/a	30	3	n/a	n/a	n/a	n/a	left
178.945	0.389	correct	0.389	grate	n/a	30	3	n/a	n/a	n/a	n/a	right
179.845	0.433	incorrect	0.433	grate	n/a	30	3	n/a	n/a	n/a	n/a	right
180.795	0.100	incorrect	0.100	grate	n/a	30	3	n/a	n/a	n/a	n/a	left
182.011	2.000	face	1.536	localizer	weak unrelated	31	3	6	43	43	182.0	n/a
186.010	2.000	face	1.001	localizer	weak unrelated	32	3	6	44	44	186.0	n/a
190.010	2.000	face	1.320	localizer	weak unrelated	33	3	6	45	45	190.0	n/a
194.010	2.000	face	1.544	localizer	weak unrelated	34	3	6	46	46	194.0	n/a
198.009	2.000	face	1.096	localizer	weak related	35	3	6	47	47	198.0	n/a
202.009	2.000	face	0.857	localizer	weak related	36	3	6	48	48	202.0	n/a
206.048	0.517	incorrect	0.517	grate	n/a	36	3	n/a	n/a	n/a	n/a	right
207.077	0.473	incorrect	0.473	grate	n/a	36	3	n/a	n/a	n/a	n/a	left
208.059	0.402	incorrect	0.402	grate	n/a	36	3	n/a	n/a	n/a	n/a	left
208.976	0.470	incorrect	0.470	grate	n/a	36	3	n/a	n/a	n/a	n/a	right
209.959	0.366	incorrect	0.366	grate	n/a	36	3	n/a	n/a	n/a	n/a	right
210.842	0.483	incorrect	0.483	grate	n/a	36	3	n/a	n/a	n/a	n/a	left
211.842	0.379	incorrect	0.379	grate	n/a	36	3	n/a	n/a	n/a	n/a	right
212.742	0.335	correct	0.335	grate	n/a	36	3	n/a	n/a	n/a	n/a	left
213.592	0.445	incorrect	0.445	grate	n/a	36	3	n/a	n/a	n/a	n/a	left
214.559	0.398	incorrect	0.398	grate	n/a	36	3	n/a	n/a	n/a	n/a	left
215.475	0.522	incorrect	0.522	grate	n/a	36	3	n/a	n/a	n/a	n/a	right
216.509	0.033	incorrect	0.033	grate	n/a	36	3	n/a	n/a	n/a	n/a	right
218.007	2.000	scene	1.578	localizer	weak unrelated	37	3	7	193	249	218.0	n/a
222.007	2.000	scene	1.802	localizer	weak unrelated	38	3	7	194	250	222.0	n/a
226.024	2.000	scene	2.177	localizer	weak unrelated	39	3	7	195	251	226.0	n/a
230.023	2.000	scene	1.178	localizer	weak unrelated	40	3	7	196	252	230.0	n/a
234.023	2.000	scene	2.130	localizer	weak related	41	3	7	197	253	234.0	n/a
238.022	2.000	scene	2.170	localizer	weak related	42	3	7	198	254	238.0	n/a
242.062	0.719	incorrect	0.719	grate	n/a	42	3	n/a	n/a	n/a	n/a	left
243.290	0.452	incorrect	0.452	grate	n/a	42	3	n/a	n/a	n/a	n/a	right
244.256	0.340	incorrect	0.340	grate	n/a	42	3	n/a	n/a	n/a	n/a	right
245.106	0.411	incorrect	0.411	grate	n/a	42	3	n/a	n/a	n/a	n/a	left
246.039	0.397	incorrect	0.397	grate	n/a	42	3	n/a	n/a	n/a	n/a	left
246.956	0.440	incorrect	0.440	grate	n/a	42	3	n/a	n/a	n/a	n/a	left
247.906	0.482	incorrect	0.482	grate	n/a	42	3	n/a	n/a	n/a	n/a	right
248.906	0.491	incorrect	0.491	grate	n/a	42	3	n/a	n/a	n/a	n/a	left
249.906	0.491	incorrect	0.491	grate	n/a	42	3	n/a	n/a	n/a	n/a	left
250.906	0.699	incorrect	0.699	grate	n/a	42	3	n/a	n/a	n/a	n/a	right
252.122	0.410	incorrect	0.410	grate	n/a	42	3	n/a	n/a	n/a	n/a	left
253.055	0.100	incorrect	0.100	grate	n/a	42	3	n/a	n/a	n/a	n/a	left
254.021	2.000	face	1.699	localizer	weak unrelated	43	3	8	49	49	254.0	n/a
258.021	2.000	face	1.683	localizer	weak related	44	3	8	50	50	258.0	n/a
262.020	2.000	face	0.668	localizer	weak related	45	3	8	51	51	262.0	n/a
266.020	2.000	face	0.781	localizer	weak related	46	3	8	52	52	266.0	n/a
270.019	2.000	face	1.300	localizer	weak related	47	3	8	53	53	270.0	n/a
274.019	2.000	face	0.740	localizer	weak related	48	3	8	54	54	274.0	n/a
278.058	0.697	incorrect	0.697	grate	n/a	48	3	n/a	n/a	n/a	n/a	right
279.270	0.333	incorrect	0.333	grate	n/a	48	3	n/a	n/a	n/a	n/a	right
280.120	0.388	incorrect	0.388	grate	n/a	48	3	n/a	n/a	n/a	n/a	right
281.020	0.376	correct	0.376	grate	n/a	48	3	n/a	n/a	n/a	n/a	left
281.919	0.436	incorrect	0.436	grate	n/a	48	3	n/a	n/a	n/a	n/a	right
282.869	0.438	incorrect	0.438	grate	n/a	48	3	n/a	n/a	n/a	n/a	left
283.819	0.496	incorrect	0.496	grate	n/a	48	3	n/a	n/a	n/a	n/a	left
284.836	0.392	incorrect	0.392	grate	n/a	48	3	n/a	n/a	n/a	n/a	left
285.752	0.515	incorrect	0.515	grate	n/a	48	3	n/a	n/a	n/a	n/a	right
286.786	0.442	incorrect	0.442	grate	n/a	48	3	n/a	n/a	n/a	n/a	right
287.752	0.403	correct	0.403	grate	n/a	48	3	n/a	n/a	n/a	n/a	left
288.669	0.100	incorrect	0.100	grate	n/a	48	3	n/a	n/a	n/a	n/a	left
290.018	2.000	object	1.518	localizer	weak related	49	3	9	121	149	290.0	n/a
