onset	duration	trial_type	response_time	task_type	response_type	trial_id	run_id	block_id	word_id	img_id	design_onset	grate_orientation
2.013	2.000	face	2.410	localizer	strong related	1	2	1	19	19	2.0	n/a
6.013	2.000	face	1.914	localizer	weak related	2	2	1	20	20	6.0	n/a
10.012	2.000	face	1.387	localizer	weak related	3	2	1	21	21	10.0	n/a
14.012	2.000	face	1.811	localizer	weak related	4	2	1	22	22	14.0	n/a
18.012	2.000	face	1.251	localizer	weak unrelated	5	2	1	23	23	18.0	n/a
22.011	2.000	face	1.492	localizer	weak unrelated	6	2	1	24	24	22.0	n/a
26.050	0.824	incorrect	0.824	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
27.396	0.343	incorrect	0.343	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
28.262	0.461	incorrect	0.461	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
29.245	0.318	incorrect	0.318	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
30.078	0.412	incorrect	0.412	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
31.012	0.535	incorrect	0.535	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
32.061	0.517	incorrect	0.517	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
33.095	0.428	incorrect	0.428	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
34.045	0.359	correct	0.359	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
34.911	0.371	incorrect	0.371	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
35.811	0.327	incorrect	0.327	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
36.661	0.100	incorrect	0.100	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
38.010	2.000	scene	2.156	localizer	weak unrelated	7	2	2	163	219	38.0	n/a
42.009	2.000	scene	1.525	localizer	weak unrelated	8	2	2	164	220	42.0	n/a
46.009	2.000	scene	1.630	localizer	strong unrelated	9	2	2	165	221	46.0	n/a
50.009	2.000	scene	1.741	localizer	weak unrelated	10	2	2	166	222	50.0	n/a
54.009	2.000	scene	1.031	localizer	strong unrelated	11	2	2	167	223	54.0	n/a
58.008	2.000	scene	1.781	localizer	weak unrelated	12	2	2	168	224	58.0	n/a
62.047	0.723	incorrect	0.723	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
63.293	0.317	incorrect	0.317	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
64.125	0.340	incorrect	0.340	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
64.975	0.411	incorrect	0.411	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
65.908	0.301	correct	0.301	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
66.725	0.429	incorrect	0.429	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
67.675	0.351	incorrect	0.351	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
68.541	0.364	incorrect	0.364	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
69.425	0.361	incorrect	0.361	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
70.308	0.365	correct	0.365	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
71.191	0.554	incorrect	0.554	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
72.258	0.284	incorrect	0.284	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
74.007	2.000	object	1.487	localizer	weak unrelated	13	2	3	91	119	74.0	n/a
78.023	2.000	object	1.911	localizer	weak related	14	2	3	92	120	78.0	n/a
82.023	2.000	object	1.295	localizer	weak related	15	2	3	93	121	82.0	n/a
86.022	2.000	object	1.254	localizer	weak related	16	2	3	94	122	86.0	n/a
90.022	2.000	object	0.575	localizer	weak related	17	2	3	95	123	90.0	n/a
94.022	2.000	object	1.679	localizer	weak unrelated	18	2	3	96	124	94.0	n/a
98.061	0.692	incorrect	0.692	grate	n/a	18	2	n/a	n/a	n/a	n/a	left
99.273	0.368	incorrect	0.368	grate	n/a	18	2	n/a	n/a	n/a	n/a	left
100.155	0.446	incorrect	0.446	grate	n/a	18	2	n/a	n/a	n/a	n/a	left
101.122	0.710	incorrect	0.710	grate	n/a	18	2	n/a	n/a	n/a	n/a	right
102.355	0.333	incorrect	0.333	grate	n/a	18	2	n/a	n/a	n/a	n/a	right
103.205	0.411	incorrect	0.411	grate	n/a	18	2	n/a	n/a	n/a	n/a	right
104.138	0.374	correct	0.374	grate	n/a	18	2	n/a	n/a	n/a	n/a	left
105.021	0.539	incorrect	0.539	grate	n/a	18	2	n/a	n/a	n/a	n/a	right
106.071	0.441	incorrect	0.441	grate	n/a	18	2	n/a	n/a	n/a	n/a	right
107.021	0.468	incorrect	0.468	grate	n/a	18	2	n/a	n/a	n/a	n/a	right
108.005	0.467	incorrect	0.467	grate	n/a	18	2	n/a	n/a	n/a	n/a	left
108.988	0.100	incorrect	0.100	grate	n/a	18	2	n/a	n/a	n/a	n/a	right
110.020	2.000	scene	2.632	localizer	strong unrelated	19	2	4	169	225	110.0	n/a
114.020	2.000	scene	0.952	localizer	weak unrelated	20	2	4	170	226	114.0	n/a
118.019	2.000	scene	2.120	localizer	weak related	21	2	4	171	227	118.0	n/a
122.019	2.000	scene	2.489	localizer	weak unrelated	22	2	4	172	228	122.0	n/a
126.019	2.000	scene	1.105	localizer	weak related	23	2	4	173	229	126.0	n/a
130.018	2.000	scene	1.665	localizer	weak unrelated	24	2	4	174	230	130.0	n/a
134.058	0.766	incorrect	0.766	grate	n/a	24	2	n/a	n/a	n/a	n/a	right
135.336	0.423	incorrect	0.423	grate	n/a	24	2	n/a	n/a	n/a	n/a	left
136.269	0.419	incorrect	0.419	grate	n/a	24	2	n/a	n/a	n/a	n/a	right
137.202	0.485	incorrect	0.485	grate	n/a	24	2	n/a	n/a	n/a	n/a	left
138.202	0.469	incorrect	0.469	grate	n/a	24	2	n/a	n/a	n/a	n/a	left
139.185	0.382	incorrect	0.382	grate	n/a	24	2	n/a	n/a	n/a	n/a	left
140.085	0.443	incorrect	0.443	grate	n/a	24	2	n/a	n/a	n/a	n/a	right
141.052	0.453	incorrect	0.453	grate	n/a	24	2	n/a	n/a	n/a	n/a	right
142.018	0.510	incorrect	0.510	grate	n/a	24	2	n/a	n/a	n/a	n/a	right
143.052	0.788	incorrect	0.788	grate	n/a	24	2	n/a	n/a	n/a	n/a	left
144.351	0.200	incorrect	0.200	grate	n/a	24	2	n/a	n/a	n/a	n/a	left
146.017	2.000	object	1.123	localizer	weak related	25	2	5	97	125	146.0	n/a
150.017	2.000	object	2.220	localizer	weak unrelated	26	2	5	98	126	150.0	n/a
154.016	2.000	object	1.563	localizer	strong unrelated	27	2	5	99	127	154.0	n/a
