onset	duration	trial_type	response_time	task_type	response_type	trial_id	run_id	block_id	word_id	img_id	design_onset	grate_orientation
2.018	2.000	face	1.591	localizer	weak unrelated	1	2	1	19	19	2.0	n/a
6.018	2.000	face	1.238	localizer	weak unrelated	2	2	1	20	20	6.0	n/a
10.017	2.000	face	1.246	localizer	weak related	3	2	1	21	21	10.0	n/a
14.017	2.000	face	1.302	localizer	strong related	4	2	1	22	22	14.0	n/a
18.017	2.000	face	1.568	localizer	strong related	5	2	1	23	23	18.0	n/a
22.017	2.000	face	1.375	localizer	strong unrelated	6	2	1	24	24	22.0	n/a
26.056	1.035	correct	1.035	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
27.601	0.458	correct	0.458	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
28.567	0.412	correct	0.412	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
29.500	0.343	correct	0.343	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
30.367	0.372	correct	0.372	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
31.250	0.537	correct	0.537	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
32.300	0.431	correct	0.431	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
33.250	0.794	correct	0.794	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
34.566	0.462	correct	0.462	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
35.550	0.413	correct	0.413	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
36.483	0.067	incorrect	0.067	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
38.015	2.000	object	2.984	localizer	weak unrelated	7	2	2	91	119	38.0	n/a
42.015	2.000	object	1.848	localizer	weak unrelated	8	2	2	92	120	42.0	n/a
46.014	2.000	object	1.720	localizer	strong unrelated	9	2	2	93	121	46.0	n/a
50.014	2.000	object	1.960	localizer	strong related	10	2	2	94	122	50.0	n/a
54.014	2.000	object	2.065	localizer	strong unrelated	11	2	2	95	123	54.0	n/a
58.013	2.000	object	1.793	localizer	strong related	12	2	2	96	124	58.0	n/a
62.053	0.830	correct	0.830	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
63.398	0.428	incorrect	0.428	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
64.347	0.465	correct	0.465	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
65.331	0.496	correct	0.496	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
66.347	0.463	correct	0.463	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
67.330	0.946	correct	0.946	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
68.797	0.453	correct	0.453	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
69.764	0.439	correct	0.439	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
70.713	0.402	correct	0.402	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
71.630	0.420	correct	0.420	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
72.563	0.100	incorrect	0.100	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
74.012	2.000	scene	2.354	localizer	strong unrelated	13	2	3	163	219	74.0	n/a
78.012	2.000	scene	1.658	localizer	strong unrelated	14	2	3	164	220	78.0	n/a
