onset	duration	trial_type	response_time	task_type	update_cond	repetition	cate_c	cate_b	cate_o	response_type	response	subs_response	subs_score	trial_id	run_id	word_id	img_id	stim_c	stim_b	design_onset	item_position
1.013	2.000	no response	n/a	updating	restudy	1	scene	object	face	no response	no response	competitor	forget	1	1	73	121	273	125	1.000	14
6.313	2.000	forget	0.629	updating	retprac	1	scene	object	face	competitor	object	competitor	forget	2	1	74	122	274	126	6.297	12
11.546	2.000	forget	0.588	updating	retprac	1	object	scene	face	other	face	competitor	forget	3	1	124	76	176	228	11.526	7
17.546	2.000	remember	0.556	updating	restudy	1	scene	face	object	target	scene	competitor	forget	4	1	25	97	249	25	17.523	18
22.762	2.000	remember	0.764	updating	retprac	1	object	face	scene	target	object	target	remember	5	1	2	50	150	2	22.749	6
29.412	2.000	remember	0.667	updating	restudy	1	face	scene	object	target	face	competitor	forget	6	1	97	25	73	201	29.402	19
37.144	2.000	forget	0.710	updating	retprac	1	face	object	scene	competitor	object	target	remember	7	1	52	4	52	104	37.131	11
45.494	2.000	remember	0.936	updating	retprac	1	scene	face	object	target	scene	target	remember	8	1	26	98	250	26	45.481	4
50.693	2.000	remember	0.328	updating	restudy	1	scene	object	face	target	scene	other	forget	9	1	75	123	275	127	50.681	20
56.393	2.000	no response	n/a	updating	restudy	1	face	scene	object	no response	no response	target	remember	10	1	99	27	75	203	56.376	22
62.509	2.000	forget	0.305	updating	retprac	1	face	scene	object	competitor	scene	competitor	forget	11	1	98	26	74	202	62.493	9
67.109	2.000	forget	0.274	updating	retprac	1	scene	object	face	other	face	competitor	forget	12	1	76	124	276	128	67.096	10
77.575	2.000	forget	0.623	updating	retprac	1	scene	face	object	other	object	competitor	forget	13	1	28	100	252	28	77.567	5
82.508	2.000	remember	0.466	updating	restudy	1	object	face	scene	target	object	target	remember	14	1	1	49	149	1	82.484	13
87.374	2.000	remember	0.319	updating	restudy	1	face	object	scene	target	face	target	remember	15	1	51	3	51	103	87.361	23
94.624	2.000	no response	n/a	updating	restudy	1	object	scene	face	no response	no response	target	remember	16	1	121	73	173	225	94.602	15
100.040	2.000	remember	0.230	updating	retprac	2	scene	object	face	target	scene	competitor	forget	17	1	74	122	274	126	100.027	12
104.606	2.000	remember	0.536	updating	restudy	1	object	face	scene	target	object	other	forget	18	1	3	51	151	3	104.586	16
109.223	2.000	remember	0.615	updating	restudy	2	face	scene	object	target	face	competitor	forget	19	1	97	25	73	201	109.215	19
115.156	2.000	remember	0.514	updating	restudy	2	scene	object	face	target	scene	competitor	forget	20	1	73	121	273	125	115.147	14
120.605	2.000	forget	0.936	updating	retprac	2	object	scene	face	other	face	competitor	forget	21	1	124	76	176	228	120.596	7
130.971	2.000	remember	0.794	updating	restudy	1	object	scene	face	target	object	competitor	forget	22	1	123	75	175	227	130.958	24
137.754	2.000	forget	0.523	updating	retprac	1	object	face	scene	other	scene	target	remember	23	1	4	52	152	4	137.746	2
142.937	2.000	remember	0.373	updating	restudy	2	scene	face	object	target	scene	competitor	forget	24	1	25	97	249	25	142.914	18
151.153	2.000	remember	0.612	updating	restudy	1	scene	face	object	target	scene	target	remember	25	1	27	99	251	27	151.136	17
155.853	2.000	remember	0.400	updating	retprac	2	object	face	scene	target	object	target	remember	26	1	2	50	150	2	155.837	6
160.386	2.000	remember	0.364	updating	restudy	2	object	face	scene	target	object	target	remember	27	1	1	49	149	1	160.364	13
165.119	2.000	forget	0.374	updating	retprac	1	object	scene	face	competitor	scene	target	remember	28	1	122	74	174	226	165.101	1
169.669	2.000	forget	0.360	updating	retprac	1	face	scene	object	other	object	target	remember	29	1	100	28	76	204	169.650	3
177.934	2.000	remember	0.503	updating	restudy	2	scene	object	face	target	scene	other	forget	30	1	75	123	275	127	177.923	20
183.468	2.000	remember	0.329	updating	restudy	2	object	scene	face	target	object	target	remember	31	1	121	73	173	225	183.447	15
188.167	2.000	remember	0.237	updating	retprac	2	scene	face	object	target	scene	target	remember	32	1	26	98	250	26	188.147	4
194.000	2.000	remember	0.860	updating	retprac	1	face	object	scene	target	face	competitor	forget	33	1	50	2	50	102	193.987	8
202.116	2.000	remember	0.312	updating	restudy	3	face	scene	object	target	face	competitor	forget	34	1	97	25	73	201	202.108	19
207.216	2.000	remember	0.356	updating	retprac	2	object	face	scene	target	object	target	remember	35	1	4	52	152	4	207.196	2
212.699	2.000	remember	0.698	updating	retprac	2	scene	face	object	target	scene	competitor	forget	36	1	28	100	252	28	212.689	5
221.598	2.000	remember	0.494	updating	restudy	1	face	object	scene	target	face	competitor	forget	37	1	49	1	49	101	221.579	21
229.231	2.000	forget	0.469	updating	retprac	3	object	scene	face	competitor	scene	competitor	forget	38	1	124	76	176	228	229.209	7
234.447	2.000	remember	0.285	updating	retprac	2	face	object	scene	target	face	target	remember	39	1	52	4	52	104	234.428	11
240.414	2.000	no response	n/a	updating	retprac	2	scene	object	face	no response	no response	competitor	forget	40	1	76	124	276	128	240.388	10
245.463	2.000	remember	0.501	updating	restudy	2	face	scene	object	target	face	target	remember	41	1	99	27	75	203	245.446	22
250.046	2.000	remember	0.630	updating	restudy	2	object	scene	face	target	object	competitor	forget	42	1	123	75	175	227	250.026	24
254.879	2.000	remember	0.517	updating	retprac	2	face	scene	object	target	face	target	remember	43	1	100	28	76	204	254.867	3
259.996	2.000	forget	0.304	updating	retprac	2	face	scene	object	competitor	scene	competitor	forget	44	1	98	26	74	202	259.982	9
265.262	2.000	remember	0.438	updating	restudy	3	object	scene	face	target	object	target	remember	45	1	121	73	173	225	265.253	15
270.228	2.000	remember	0.400	updating	restudy	2	face	object	scene	target	face	target	remember	46	1	51	3	51	103	270.207	23
274.944	2.000	remember	0.451	updating	restudy	2	object	face	scene	target	object	other	forget	47	1	3	51	151	3	274.932	16
279.577	2.000	remember	0.210	updating	retprac	2	object	scene	face	target	object	target	remember	48	1	122	74	174	226	279.568	1
287.510	2.000	remember	0.421	updating	restudy	3	scene	object	face	target	scene	competitor	forget	49	1	73	121	273	125	287.487	14
292.227	2.000	remember	0.241	updating	retprac	3	scene	face	object	target	scene	target	remember	50	1	26	98	250	26	292.208	4
297.276	2.000	remember	0.256	updating	retprac	3	object	face	scene	target	object	target	remember	51	1	4	52	152	4	297.268	2
303.343	2.000	remember	0.461	updating	restudy	2	face	object	scene	target	face	competitor	forget	52	1	49	1	49	101	303.334	21
308.509	2.000	remember	0.279	updating	retprac	3	scene	object	face	target	scene	competitor	forget	53	1	74	122	274	126	308.496	12
318.075	2.000	remember	0.360	updating	restudy	2	scene	face	object	target	scene	target	remember	54	1	27	99	251	27	318.053	17
322.841	2.000	remember	0.379	updating	retprac	3	scene	face	object	target	scene	competitor	forget	55	1	28	100	252	28	322.829	5
331.824	2.000	remember	0.299	updating	restudy	3	object	face	scene	target	object	target	remember	56	1	1	49	149	1	331.816	13
336.557	2.000	forget	0.278	updating	retprac	2	face	object	scene	competitor	object	competitor	forget	57	1	50	2	50	102	336.542	8
341.507	2.000	remember	0.289	updating	restudy	3	face	object	scene	target	face	target	remember	58	1	51	3	51	103	341.493	23
346.856	2.000	remember	0.547	updating	restudy	3	scene	face	object	target	scene	competitor	forget	59	1	25	97	249	25	346.847	18
355.739	2.000	remember	0.232	updating	retprac	3	object	scene	face	target	object	target	remember	60	1	122	74	174	226	355.724	1
361.005	2.000	remember	0.406	updating	retprac	3	object	face	scene	target	object	target	remember	61	1	2	50	150	2	360.991	6
365.538	2.000	remember	0.306	updating	restudy	3	object	face	scene	target	object	other	forget	62	1	3	51	151	3	365.527	16
370.355	2.000	remember	0.304	updating	retprac	3	face	scene	object	target	face	target	remember	63	1	100	28	76	204	370.335	3
375.887	2.000	remember	0.315	updating	retprac	3	scene	object	face	target	scene	competitor	forget	64	1	76	124	276	128	375.869	10
381.687	2.000	remember	0.268	updating	restudy	3	scene	object	face	target	scene	other	forget	65	1	75	123	275	127	381.672	20
386.537	2.000	remember	0.219	updating	restudy	3	face	scene	object	target	face	target	remember	66	1	99	27	75	203	386.520	22
391.370	2.000	remember	0.609	updating	restudy	3	face	object	scene	target	face	competitor	forget	67	1	49	1	49	101	391.349	21
399.386	2.000	remember	0.313	updating	restudy	3	object	scene	face	target	object	competitor	forget	68	1	123	75	175	227	399.376	24
404.469	2.000	forget	0.231	updating	retprac	3	face	object	scene	competitor	object	target	remember	69	1	52	4	52	104	404.459	11
410.618	2.000	remember	0.224	updating	retprac	3	face	scene	object	target	face	competitor	forget	70	1	98	26	74	202	410.608	9
420.084	2.000	remember	0.302	updating	retprac	3	face	object	scene	target	face	competitor	forget	71	1	50	2	50	102	420.064	8
425.034	2.000	remember	0.464	updating	restudy	3	scene	face	object	target	scene	target	remember	72	1	27	99	251	27	425.017	17
