onset	duration	trial_type	response_time	task_type	update_cond	cate_c	cate_b	cate_o	trial_id	word_id	img_id	stim_c	stim_b	design_onset
407.021	4.000	strong unrelated	2.107	learn a-b	test	face	scene	object	91	105	105	81	209	407.000
411.521	4.000	strong unrelated	3.169	learn a-b	restudy	face	scene	object	92	110	110	86	214	411.500
416.020	4.000	strong related	3.162	learn a-b	test	face	object	scene	93	59	59	59	111	416.000
420.519	4.000	no response	n/a	learn a-b	test	face	scene	object	94	119	119	95	223	420.500
425.018	4.000	strong related	3.445	learn a-b	restudy	object	face	scene	95	14	14	162	14	425.000
429.518	4.000	weak related	2.735	learn a-b	restudy	scene	object	face	96	82	82	282	134	429.500
434.017	4.000	strong related	2.908	learn a-b	restudy	scene	face	object	97	32	32	256	32	434.000
438.516	4.000	no response	n/a	learn a-b	test	scene	object	face	98	83	83	283	135	438.500
443.015	4.000	weak related	3.380	learn a-b	restudy	object	scene	face	99	142	142	194	246	443.000
447.515	4.000	weak unrelated	2.460	learn a-b	restudy	object	face	scene	100	18	18	166	18	447.500
452.014	4.000	no response	n/a	learn a-b	test	object	scene	face	101	123	123	175	227	452.000
456.513	4.000	strong unrelated	1.901	learn a-b	test	face	object	scene	102	71	71	71	123	456.500
461.013	4.000	strong unrelated	1.587	learn a-b	restudy	object	face	scene	103	20	20	168	20	461.000
465.512	4.000	weak related	1.613	learn a-b	test	object	scene	face	104	125	125	177	229	465.500
470.011	4.000	strong unrelated	2.061	learn a-b	test	scene	face	object	105	29	29	253	29	470.000
474.511	4.000	weak unrelated	2.453	learn a-b	test	object	scene	face	106	131	131	183	235	474.500
479.010	4.000	strong unrelated	1.872	learn a-b	test	face	object	scene	107	57	57	57	109	479.000
483.509	4.000	strong unrelated	3.990	learn a-b	restudy	scene	object	face	108	86	86	286	138	483.500
488.028	4.000	no response	n/a	learn a-b	test	face	scene	object	109	99	99	75	203	488.000
492.527	4.000	weak related	3.436	learn a-b	restudy	face	scene	object	110	120	120	96	224	492.500
497.007	4.000	strong unrelated	2.458	learn a-b	restudy	face	scene	object	111	118	118	94	222	497.000
501.526	4.000	no response	n/a	learn a-b	test	scene	face	object	112	45	45	269	45	501.500
506.025	4.000	weak unrelated	3.698	learn a-b	test	face	scene	object	113	109	109	85	213	506.000
510.524	4.000	weak unrelated	2.600	learn a-b	test	object	scene	face	114	129	129	181	233	510.500
515.024	4.000	no response	n/a	learn a-b	test	face	object	scene	115	67	67	67	119	515.000
519.523	4.000	strong unrelated	1.669	learn a-b	restudy	object	scene	face	116	144	144	196	248	519.500
524.022	4.000	no response	n/a	learn a-b	test	face	scene	object	117	111	111	87	215	524.000
528.522	4.000	strong related	2.009	learn a-b	restudy	object	face	scene	118	8	8	156	8	528.500
533.021	4.000	weak unrelated	3.543	learn a-b	test	face	object	scene	119	55	55	55	107	533.000
537.520	4.000	weak unrelated	1.995	learn a-b	test	face	scene	object	120	113	113	89	217	537.500
542.019	4.000	strong related	2.356	learn a-b	test	object	scene	face	121	137	137	189	241	542.000
546.519	4.000	strong unrelated	1.413	learn a-b	restudy	object	face	scene	122	16	16	164	16	546.500
551.018	4.000	weak unrelated	2.915	learn a-b	restudy	scene	face	object	123	30	30	254	30	551.000
555.517	4.000	weak related	2.878	learn a-b	test	scene	object	face	124	75	75	275	127	555.500
560.016	4.000	weak related	2.088	learn a-b	test	object	face	scene	125	21	21	169	21	560.000
564.516	4.000	weak related	2.177	learn a-b	restudy	object	face	scene	126	4	4	152	4	564.500
569.015	4.000	weak related	3.791	learn a-b	test	scene	object	face	127	79	79	279	131	569.000
573.514	4.000	strong related	3.330	learn a-b	restudy	scene	face	object	128	40	40	264	40	573.500
578.013	4.000	weak unrelated	3.466	learn a-b	test	object	scene	face	129	141	141	193	245	578.000
582.513	4.000	weak unrelated	3.363	learn a-b	restudy	scene	face	object	130	26	26	250	26	582.500
587.012	4.000	strong related	2.456	learn a-b	restudy	scene	object	face	131	90	90	290	142	587.000
591.511	4.000	weak unrelated	2.528	learn a-b	restudy	object	face	scene	132	2	2	150	2	591.500
596.011	4.000	weak unrelated	1.404	learn a-b	test	scene	face	object	133	43	43	267	43	596.000
600.510	4.000	weak unrelated	3.370	learn a-b	restudy	object	scene	face	134	136	136	188	240	600.500
605.009	4.000	weak unrelated	3.067	learn a-b	test	object	face	scene	135	7	7	155	7	605.000
609.528	4.000	strong related	2.595	learn a-b	test	object	face	scene	136	23	23	171	23	609.500
614.008	4.000	strong unrelated	1.841	learn a-b	restudy	scene	face	object	137	34	34	258	34	614.000
618.507	4.000	strong unrelated	1.889	learn a-b	test	scene	face	object	138	47	47	271	47	618.500
623.026	4.000	strong unrelated	2.098	learn a-b	test	face	object	scene	139	53	53	53	105	623.000
627.526	4.000	strong unrelated	2.907	learn a-b	restudy	face	scene	object	140	116	116	92	220	627.500
632.025	4.000	strong related	3.544	learn a-b	test	face	object	scene	141	61	61	61	113	632.000
636.524	4.000	no response	n/a	learn a-b	restudy	object	scene	face	142	134	134	186	238	636.500
641.023	4.000	strong unrelated	1.456	learn a-b	restudy	object	face	scene	143	22	22	170	22	641.000
645.523	4.000	weak related	2.712	learn a-b	restudy	face	object	scene	144	54	54	54	106	645.500
